Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
bluray players,823000,0.00,0,0,0.00,110000
lcd and hd,673000,0.00,0,0,0.00,90500
watch mens watch,823000,0.00,0,0,0.00,165000
hard disk drives external,823000,0.11,1,1.49,0.17,135000
cannon and camera,823000,0.00,0,0,0.00,60500
used it books,823000,0.00,0,0,0.00,74000
tv samsung led,1000000,0.00,0,0,0.00,90500
led tv by samsung,1000000,0.00,0,0,0.00,90500
printer ink for,823000,0.00,0,0,0.00,165000
printer with ink,823000,0.00,0,0,0.00,165000
printer and ink,823000,0.00,0,0,0.00,165000
dresses for kids,823000,0.84,1,99.29,83.03,201000
notebook samsung,1000000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,40500
wedding shoes shoes,823000,0.00,0,0,0.00,246000
the best laptops,823000,0.00,0,0,0.00,110000
shoes wedding,823000,0.86,1,56.03,48.21,246000
dresses maxi,823000,0.69,1,14.81,10.21,368000
laptop battery for,823000,0.00,0,0,0.00,110000
detector metal metal detector,823000,0.00,0,0,0.00,90500
phone pay as,823000,0.00,0,0,0.00,246000
watches for mens,673000,0.63,1,14.18,8.95,135000
kinect on xbox 360,673000,0.00,0,0,0.00,49500
kinect for xbox 360,673000,0.00,0,0,0.00,49500
security and camera,673000,0.00,0,0,0.00,49500
camera for security,673000,0.00,0,0,0.00,49500
lcd monitors,673000,0.56,1,6.96,3.89,40500
duvet and duvet covers,673000,0.00,0,0,0.00,246000
jon bon jovi dead,40500,0.00,0,0,0.00,2900
kardashian christmas card,27100,0.00,0,0,0.00,720
49ers,1830000,0.53,1,5.38,2.86,301000
steelers,2240000,0.00,0,0,0.00,40500
dark knight rises trailer,301000,0.00,0,0,0.00,27100
san francisco 49ers,301000,0.00,0,0,0.00,5400
ben roethlisberger,201000,0.00,0,0,0.00,3600
pittsburgh steelers,550000,0.00,0,0,0.00,8100
snooki,1500000,0.00,0,0,0.00,74000
clippers,2240000,1.03,1,56.42,58.33,301000
49ers news,27100,0.00,0,0,0.00,210
lakers,2740000,0.00,0,0,0.00,49500
james harrison,110000,0.00,0,0,0.00,5400
martial law,165000,0.00,0,0,0.00,12100
antonio brown,33100,0.00,0,0,0.00,590
gpa calculator,550000,0.00,0,0,0.00,4400
johnny knox,40500,0.00,0,0,0.00,880
yu darvish,74000,0.00,0,0,0.00,480
kobe bryant,1500000,0.00,0,0,0.00,27100
lil kim,673000,0.00,0,0,0.00,49500
justin bieber,37200000,0.92,1,9.2,8.47,2240000
shakira,16600000,0.51,1,0.85,0.43,246000
eminem,13600000,0.00,0,0,0.00,1000000
netflix,30400000,4.14,1,7604.44,"31,476.27",246000
youtube videos,30400000,0.59,1,124.59,73.91,673000
lady gaga,24900000,2.50,1,5.8,14.52,1500000
kesha,4090000,0.00,0,0,0.00,165000
nicki minaj,9140000,0.51,1,3.87,1.96,1000000
grooveshark,9140000,0.00,0,0,0.00,1000000
transformers 3,7480000,0.00,0,0,0.00,301000
mundial 2010,301000,0.00,0,0,0.00,480
olympics,7480000,0.70,1,27.84,19.53,2240000
espn3,1500000,0.11,1,3.5,0.38,5400
fifa 11,6120000,0.53,1,81.31,43.08,823000
randy moss,165000,0.00,0,0,0.00,2400
miami heat,1220000,0.00,0,0,0.00,22200
mourinho,1220000,0.00,0,0,0.00,74000
wayne rooney,673000,0.51,1,22.92,11.62,246000
cricket live score,3350000,0.51,1,0.95,0.48,74000
david villa,550000,0.00,0,0,0.00,33100
ipad,55600000,0.88,1,4133.63,"3,647.59",4090000
iphone 4,37200000,1.91,1,1420.33,"2,706.16",2740000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,0.16,1,0.97,0.15,5400
nokia n900,673000,0.70,1,29.52,20.74,27100
blackberry apps,1220000,0.51,1,7.13,3.63,201000
duracell mygrid,12100,0.00,0,0,0.00,1600
트위터,301000,0.00,0,0,0.00,2400
otterbox,1220000,0.44,1,68.3,30.26,40500
pdanet,450000,0.51,1,0.91,0.46,8100
masterchef,2740000,0.21,1,4.66,0.96,301000
食べログ,1220000,0.00,0,0,0.00,590
cupcakes,9140000,0.33,1,413.16,137.50,1000000
jimmy johns,1500000,0.20,1,0.94,0.19,2900
как жрать суши,201000,0.00,0,0,0.00,390
dominos pizza menu,165000,0.33,1,62.22,20.30,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,73
guacamole recipe,165000,0.00,0,0,0.00,12100
applebees menu,201000,0.00,0,0,0.00,720
rachel ray,1220000,0.00,0,0,0.00,12100
anhembi parque,6600,0.00,0,0,0.00,36
wm gucken,1300,0.00,0,0,0.00,-
world cup,16600000,1.29,1,3.98,5.14,1830000
bundeskanzleramt,40500,0.00,0,0,0.00,260
rio branco,550000,0.00,0,0,0.00,1000
mt everest,450000,0.00,0,0,0.00,60500
kew gardens,201000,0.54,1,15.14,8.18,110000
tour eiffel,823000,0.00,0,0,0.00,18100
oxford street,673000,0.00,0,0,0.00,450000
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1,7.62,19.08,1000000
selena gomez,20400000,0.51,1,0.87,0.44,823000
kim kardashian,13600000,0.00,0,0,0.00,1000000
miley cyrus,11100000,0.00,0,0,0.00,450000
taylor lautner,2240000,0.50,1,1.15,0.58,135000
megan fox,6120000,0.00,0,0,0.00,368000
robert pattinson,4090000,0.51,1,46.9,23.69,301000
haiti,4090000,0.74,1,3.9,2.89,165000
besiktas,3350000,0.00,0,0,0.00,33100
chile,45500000,0.50,1,2.12,1.07,1000000
earthquake,13600000,0.51,1,41.65,21.31,1220000
jörg kachelmann,27100,0.00,0,0,0.00,73
menowin fröhlich,60500,0.00,0,0,0.00,36
mobile technology,201000,0.00,0,0,0.00,14800
oil spill,673000,0.80,1,25.64,20.45,60500
vancouver 2010,135000,0.00,0,0,0.00,5400
apprendimento automatico,320,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,720,0.00,0,0,0.00,-
beijing apartments,14800,0.34,1,1.39,0.47,1300
comercio electrónico,135000,0.00,0,0,0.00,210
st. petersburg restaurants,27100,0.00,0,0,0.00,1000
منتزه يلوستون الوطني,260,0.00,0,0,0.00,0
energia solare,49500,0.00,0,0,0.00,140
dubai tours,60500,0.99,1,4.69,4.65,6600
hcg diet,1000000,0.00,0,0,0.00,14800
dr oz,2240000,0.00,0,0,0.00,8100
aspergers,1830000,1.01,1,85.36,85.98,201000
mcdonalds nutrition,368000,0.00,0,0,0.00,12100
vitamin d deficiency,301000,0.54,1,42.8,23.27,33100
appendicitis symptoms,135000,0.00,0,0,0.00,18100
cholera,673000,0.51,1,1.6,0.81,49500
nfp,673000,0.00,0,0,0.00,8100
vacina h1n1,9900,0.00,0,0,0.00,-
whooping cough,301000,0.51,1,2.93,1.48,18100
donate to haiti,5400,0.32,1,1.19,0.38,480
donate to pakistan,1000,0.00,0,0,0.00,170
text to donate,9900,1.28,1,1.12,1.43,2400
doctors without borders,201000,0.00,0,0,0.00,9900
download to donate,12100,0.00,0,0,0.00,260
red cross canada,33100,0.00,0,0,0.00,480
blood donation restrictions,4400,0.00,0,0,0.00,320
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,73
csl plasma,49500,0.00,0,0,0.00,170
swine flu,246000,0.51,1,8.76,4.43,74000
wamu,246000,0.00,0,0,0.00,3600
new moon,1220000,0.00,0,0,0.00,90500
mininova,823000,0.00,0,0,0.00,60500
susan boyle,673000,0.00,0,0,0.00,90500
slumdog millionaire,450000,0.00,0,0,0.00,27100
circuit city,368000,0.00,0,0,0.00,4400
myspace layouts,201000,0.00,0,0,0.00,8100
michael jackson,13600000,0.51,1,31.46,15.91,823000
national city bank,165000,0.00,0,0,0.00,2400
chatroulette,20400000,0.27,1,190.26,51.23,1220000
friv,68000000,0.20,1,5.53,1.12,4090000
myxer,550000,0.00,0,0,0.00,2400
twitter,151000000,2.50,1,33.9,84.90,13600000
gamezer,16600000,0.00,0,0,0.00,40500
facebook,3760000000,5.02,1,934.1,"4,684.75",185000000
insurance,55600000,6.65,1,3080.22,"20,494.69",13600000
loans,20400000,5.23,1,4461.02,"23,337.31",3350000
mortgage,16600000,2.32,1,3944.81,"9,165.05",2740000
attorney,16600000,0.51,1,1.11,0.57,450000
credit,101000000,15.10,1,1463.57,"22,094.05",6120000
lawyer,13600000,1.26,1,212.37,266.76,1830000
donate,2740000,0.79,1,164.38,129.63,201000
degree,16600000,2.51,1,100.35,252.03,1500000
hosting,11100000,6.24,1,919.61,"5,734.43",823000
claim,7480000,2.74,1,1141.56,"3,132.15",1500000
conference call,450000,2.43,1,77.94,189.24,33100
trading,20400000,1.42,1,555.23,790.60,1830000
software,151000000,2.93,1,145.5,425.91,7480000
recovery,20400000,2.80,1,23.31,65.34,1830000
transfer,45500000,0.60,1,11.47,6.87,5000000
gas electricity,368000,9.12,1.01,126.92,"1,157.64",135000
classes,68000000,1.86,1,4.16,7.75,11100000
rehab,6120000,1.30,1,135.73,176.46,301000
treatment,37200000,0.82,1,30.37,25.03,4090000
cord blood,135000,1.38,1,16.13,22.28,5400
domains yahoo,27100,0.00,0,0,0.00,1000
domain name yahoo,6600,2.31,1,5.01,11.59,390
dc hair laser removal washington,880,0.00,0,0,0.00,36
law lemon wisconsin,1600,0.00,0,0,0.00,28
hair removal washington dc,1300,0.00,0,0,0.00,58
domain registration yahoo,4400,0.00,0,0,0.00,170
benchmark lending,4400,0.00,0,0,0.00,170
domain yahoo,60500,0.29,1,1.45,0.42,1900
yahoo web hosting,33100,0.95,1,1.36,1.29,1000
hair laser removal virginia,3600,0.00,0,0,0.00,58
peritoneal mesothelioma,5400,0.00,0,0,0.00,480
ca lemon law,8100,0.00,0,0,0.00,73
best buy gift card,49500,0.00,0,0,0.00,260
adverse credit remortgage,1000,0.00,0,0,0.00,210
mesothelioma information,2400,0.00,0,0,0.00,210
law lemon ohio,2900,0.00,0,0,0.00,28
att call conference,5400,0.00,0,0,0.00,210
insurance medical temporary,1900,0.00,0,0,0.00,140
illinois law lemon,2400,0.00,0,0,0.00,36
mesothelioma symptoms,9900,2.96,1,15.1,44.63,880
angeles drug los rehab,1900,0.00,0,0,0.00,28
personal injury solicitor,90500,23.42,1,15.11,354.01,18100
att go,301000,0.00,0,0,0.00,2400
accident car florida lawyer,2900,0.00,0,0,0.00,58
google affiliate,49500,0.00,0,0,0.00,2400
at t wireless,673000,0.00,0,0,0.00,74000
home equity loan,165000,3.13,1,18.37,57.44,4400
mcsa boot camp,320,0.00,0,0,0.00,28
anti spam appliance,1600,0.00,0,0,0.00,91
adverse remortgage,1300,0.00,0,0,0.00,320
chicago hair laser removal,2900,0.00,0,0,0.00,36
att conference,18100,0.00,0,0,0.00,590
at and t,277000000,0.00,0,0,0.00,20400000
laser hair removal maryland,1900,0.00,0,0,0.00,36
mesothelioma,246000,1.11,1,174.31,193.86,27100
buy gift card,201000,0.48,1,1.95,0.93,8100
mesotheloma,590,0.00,0,0,0.00,58
student loan consolidation program,1000,0.00,0,0,0.00,28
california law lemon,9900,0.00,0,0,0.00,91
event management security,8100,0.00,0,0,0.00,480
canada personals yahoo,590,0.00,0,0,0.00,22
orlando criminal attorney,3600,0.00,0,0,0.00,36
uk homeowner loans,590,0.00,0,0,0.00,260
vioxx lawsuit,2400,0.00,0,0,0.00,140
compare life assurance,22200,39.86,1,12.72,506.82,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,91
american singles,49500,0.00,0,0,0.00,5400
federal criminal defense attorney,2400,0.00,0,0,0.00,91
laser hair removal manhattan,1000,0.00,0,0,0.00,28
att prepaid wireless,6600,0.00,0,0,0.00,36
fortis health insurance temporary,140,0.00,0,0,0.00,0
miami personal injury lawyer,6600,0.00,0,0,0.00,140
hair removal chicago,4400,0.00,0,0,0.00,73
at and t cell phones,90500,0.00,0,0,0.00,8100
refinance with bad credit,27100,1.26,1,1.28,1.62,1000
malignant mesothelioma,6600,0.00,0,0,0.00,720
lease management software,1600,7.88,1,1.32,10.41,140
primary pulmonary hypertension,5400,0.00,0,0,0.00,480
miami personal injury attorney,5400,0.00,0,0,0.00,140
anti spam lotus notes,390,0.00,0,0,0.00,22
life insurance quotes,165000,25.61,1,77.37,"1,981.11",22200
egg credit,12100,3.83,1,19.97,76.53,12100
anti spam exchange server,1000,0.00,0,0,0.00,73
lemon law,135000,0.00,0,0,0.00,2900
google adsense,1220000,0.00,0,0,0.00,74000
best consolidation loan student,1900,0.00,0,0,0.00,36
refinance with poor credit,4400,0.00,0,0,0.00,170
employee leasing,14800,0.00,0,0,0.00,480
student loan consolidation center,320,0.00,0,0,0.00,12
buyer mortgage note,1600,0.00,0,0,0.00,91
federal student loan consolidation,9900,0.00,0,0,0.00,91
symptoms of mesothelioma,9900,0.00,0,0,0.00,880
city hair laser new removal york,1300,0.00,0,0,0.00,46
att wireless com,4400,0.00,0,0,0.00,22
san diego dui lawyer,5400,0.00,0,0,0.00,320
indiana law lemon,1600,0.00,0,0,0.00,22
law lemon michigan,2400,0.00,0,0,0.00,16
angeles criminal defense los,8100,0.00,0,0,0.00,140
refinancing with poor credit,3600,0.00,0,0,0.00,170
action class lawsuit vioxx,590,0.00,0,0,0.00,46
term life assurance,165000,4.88,1,2.4,11.71,9900
e loan,90500,0.35,1,5.95,2.09,8100
celebrex lawyer,1600,0.00,0,0,0.00,46
vasectomy reversal,49500,3.91,1,39.56,154.70,8100
mortgage rates refinancing,22200,0.00,0,0,0.00,390
attorney law lemon,5400,0.00,0,0,0.00,58
consolidate student loans,49500,0.00,0,0,0.00,590
home equity loans,135000,4.51,1,31.47,141.83,6600
mesothilioma,720,0.00,0,0,0.00,73
new york personal injury lawyer,18100,0.00,0,0,0.00,320
home equity loan rates,22200,3.77,1,12.65,47.71,390
auto insurance quotes,201000,26.81,1,1021.79,"27,393.36",5400
georgia law lemon,2400,0.00,0,0,0.00,22
homeowner loans,14800,6.26,1,11.99,75.03,9900
equity loan rates,22200,0.00,0,0,0.00,480
administration lease software,590,0.00,0,0,0.00,58
egg credit card,12100,0.00,0,0,0.00,9900
student consolidation loans,135000,0.00,0,0,0.00,1900
microsoft anti spam,2400,0.00,0,0,0.00,170
mesothelioma prognosis,3600,0.00,0,0,0.00,390
second mortgages,49500,0.00,0,0,0.00,5400
auto century insurance,9900,0.00,0,0,0.00,58
employee florida leasing,1000,0.00,0,0,0.00,22
federal consolidation loan,22200,0.00,0,0,0.00,210
equity loan,201000,0.96,1,77.6,74.70,9900
personal injury attorney colorado,4400,0.00,0,0,0.00,91
accident lawyer michigan,2900,0.00,0,0,0.00,110
refinancing with bad credit,22200,0.00,0,0,0.00,880
home equity line of credit rates,9900,0.00,0,0,0.00,210
federal consolidation,27100,0.00,0,0,0.00,260
non profit debt consolidation,8100,0.00,0,0,0.00,260
pay per click affiliate,8100,1.15,1,1.08,1.25,720
city hair new removal york,1900,0.00,0,0,0.00,73
acid reflux disease diet,1300,0.00,0,0,0.00,91
refinance poor credit,4400,0.00,0,0,0.00,170
equity loans,165000,1.13,1,7.04,7.93,9900
student loan consolidate,49500,0.00,0,0,0.00,590
consolidate loans,74000,8.53,1,6.19,52.78,2400
secured loans,110000,7.89,1,84.11,663.99,40500
criminal lawyer new york,8100,0.00,0,0,0.00,73
affiliate per click,8100,0.00,0,0,0.00,720
chicago personal injury lawyer,9900,0.00,0,0,0.00,140
los angeles dui lawyer,8100,0.00,0,0,0.00,91
att prepaid,110000,0.00,0,0,0.00,720
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,91
critical illness insurance life,4400,126.95,1,1.56,197.56,2900
irs lawyer tax,2900,0.00,0,0,0.00,91
laser hair removal new york,12100,0.00,0,0,0.00,260
comcast high speed,14800,0.00,0,0,0.00,170
personal yahoo,22200,0.00,0,0,0.00,1000
san diego dui attorney,5400,0.00,0,0,0.00,320
michigan personal injury,6600,0.00,0,0,0.00,210
automobile law lemon,5400,0.00,0,0,0.00,110
cheap insurance life term,8100,7.01,1,7.85,55.08,590
home loans refinancing,14800,0.00,0,0,0.00,590
consolidate college loans,880,0.00,0,0,0.00,16
cheap life insurance,33100,36.30,1,55.35,"2,009.14",5400
vioxx law suit,210,0.00,0,0,0.00,16
student loan refinance,12100,0.00,0,0,0.00,140
car hire alicante spain,5400,8.28,1,11.92,98.62,3600
tax attorney,135000,0.30,1,1.74,0.52,2400
refinancing my home,1900,0.00,0,0,0.00,91
criminal dallas lawyer,6600,0.00,0,0,0.00,140
line of credit home equity,110000,0.00,0,0,0.00,1900
litigation vioxx,1600,0.00,0,0,0.00,91
at and t phones,823000,0.27,1,1.99,0.54,40500
criminal defense attorney los angeles,6600,0.00,0,0,0.00,91
commodity online trading,6600,0.00,0,0,0.00,320
home equity rates,40500,0.00,0,0,0.00,720
adsense,4090000,10.77,1,6.36,68.46,246000
law lemon mass,1600,0.00,0,0,0.00,46
equity home,368000,1.44,1,22.98,33.09,18100
arizona law lemon,1600,0.00,0,0,0.00,22
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,8100
alicante car rental spain,5400,0.00,0,0,0.00,3600
attorney defense federal,3600,0.00,0,0,0.00,110
san diego criminal attorney,9900,0.00,0,0,0.00,480
injury lawyer new york,22200,0.00,0,0,0.00,480
attorney injury new personal york,18100,0.00,0,0,0.00,320
at and t mobile,16600000,0.00,0,0,0.00,2240000
pleural mesothelioma,8100,0.00,0,0,0.00,720
augmentation breast diego san,3600,0.00,0,0,0.00,28
home equity poor credit,2400,0.00,0,0,0.00,58
health insurance temporary,12100,0.00,0,0,0.00,720
compensation mesothelioma,2900,0.00,0,0,0.00,1600
21st century insurance,110000,0.00,0,0,0.00,390
cheap insurance medical,12100,0.00,0,0,0.00,2400
angeles criminal lawyer los,18100,0.00,0,0,0.00,260
low cost term life insurance,1600,0.00,0,0,0.00,110
home refinance loans,22200,0.00,0,0,0.00,880
eloan,27100,0.00,0,0,0.00,3600
life insurance quote,165000,15.37,1,70.97,"1,090.87",22200
cheap life assurance,27100,4.57,1,2.65,12.09,5400
anti spam exchange,9900,0.00,0,0,0.00,880
credit equity home line,110000,0.00,0,0,0.00,1900
att go phone,246000,0.00,0,0,0.00,1300
dui florida lawyer,6600,0.00,0,0,0.00,91
hair removal new york,18100,0.00,0,0,0.00,390
merchant account international,2900,0.00,0,0,0.00,210
vioxx class action,1300,0.00,0,0,0.00,73
life insurance quote online,18100,27.20,1,5.94,161.55,2400
consolidation loan,450000,7.00,1,101.62,711.06,27100
equity line of credit,135000,0.47,1,1.63,0.77,2400
carolina law lemon north,2400,0.00,0,0,0.00,46
equity rates,60500,0.44,1,1.64,0.71,8100
