Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
guacamole recipe,165000,0.00,0,0,0.00,12100
applebees menu,201000,0.00,0,0,0.00,720
rachel ray,1220000,0.00,0,0,0.00,12100
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.50,1,4.25,2.14,1830000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,0.50,1,1.68,0.85,60500
kew gardens,201000,0.56,1,19.16,10.72,110000
tour eiffel,823000,0.00,0,0,0.00,18100
oxford street,673000,0.00,0,0,0.00,450000
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,2.50,1,12.18,30.50,1000000
selena gomez,20400000,0.00,0,0,0.00,823000
kim kardashian,13600000,0.50,1,0.67,0.34,1000000
miley cyrus,11100000,0.00,0,0,0.00,450000
taylor lautner,2240000,0.00,0,0,0.00,135000
megan fox,6120000,0.51,1,0.66,0.34,368000
robert pattinson,4090000,0.51,1,1.32,0.67,301000
haiti,4090000,0.66,1,14.24,9.40,165000
besiktas,3350000,0.00,0,0,0.00,33100
chile,45500000,0.51,1,1.23,0.63,1000000
earthquake,13600000,0.84,1,36.28,30.50,1220000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.71,1,1.9,1.35,14800
oil spill,673000,0.69,1,5.75,3.95,60500
vancouver 2010,135000,0.00,0,0,0.00,5400
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,14800,1.38,1,3.25,4.50,1300
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,1000
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.98,1,5.56,5.44,6600
hcg diet,1000000,0.52,1,1.1,0.57,14800
dr oz,2240000,0.00,0,0,0.00,8100
aspergers,1830000,0.81,1,25.19,20.46,201000
mcdonalds nutrition,368000,0.56,1,71.9,40.26,12100
vitamin d deficiency,301000,0.66,1,42,27.65,33100
appendicitis symptoms,135000,0.51,1,9.24,4.67,18100
cholera,673000,0.56,1,1.52,0.85,49500
nfp,673000,0.00,0,0,0.00,8100
vacina h1n1,9900,0.00,0,0,0.00,-
whooping cough,301000,0.61,1,12.15,7.35,18100
donate to haiti,5400,0.87,1,2.05,1.79,480
donate to pakistan,1000,1.42,1,1.05,1.49,170
text to donate,9900,0.00,0,0,0.00,2400
doctors without borders,201000,0.24,1,2.73,0.66,9900
download to donate,12100,0.00,0,0,0.00,260
red cross canada,33100,0.00,0,0,0.00,480
blood donation restrictions,4400,0.00,0,0,0.00,320
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,73
csl plasma,49500,0.00,0,0,0.00,170
swine flu,246000,0.58,1,19.6,11.27,74000
wamu,246000,0.00,0,0,0.00,3600
new moon,1220000,0.86,1,4.45,3.83,90500
mininova,823000,0.00,0,0,0.00,60500
susan boyle,673000,0.00,0,0,0.00,90500
slumdog millionaire,450000,0.00,0,0,0.00,27100
circuit city,368000,0.00,0,0,0.00,4400
myspace layouts,201000,0.00,0,0,0.00,8100
michael jackson,13600000,0.52,1,68.58,35.60,823000
national city bank,165000,0.00,0,0,0.00,2400
chatroulette,20400000,0.27,1,101.06,27.07,1220000
friv,68000000,0.20,1,3.91,0.79,4090000
myxer,550000,0.00,0,0,0.00,2400
twitter,151000000,2.53,1,10.3,26.08,13600000
gamezer,16600000,0.00,0,0,0.00,40500
facebook,3760000000,5.00,1,2120.62,10,613.58,185000000
insurance,55600000,6.56,1,2620.15,17,192.67,13600000
loans,20400000,6.24,1,4410.65,27,534.73,3350000
mortgage,16600000,2.86,1,4300.52,12,320.88,2740000
attorney,16600000,0.00,0,0,0.00,450000
credit,101000000,15.49,1,1500.91,23,250.02,6120000
lawyer,13600000,1.11,1,104.94,115.97,1830000
donate,2740000,0.98,1,72.48,70.92,201000
degree,16600000,2.56,1,64.9,166.34,1500000
hosting,11100000,4.88,1,836.28,4,080.58,823000
claim,7480000,2.96,1,1164.11,3,447.51,1500000
conference call,450000,2.51,1,71.89,180.15,33100
trading,20400000,1.15,1,66.61,76.77,1830000
software,151000000,2.67,1,119.7,319.35,7480000
recovery,20400000,2.51,1,18.79,47.09,1830000
transfer,45500000,0.51,1,3.64,1.85,5000000
gas electricity,368000,10.85,1,153.47,1,665.61,135000
classes,68000000,0.00,0,0,0.00,11100000
rehab,6120000,1.41,1,124.87,176.45,301000
treatment,37200000,0.88,1,12.49,11.00,4090000
cord blood,135000,2.55,1,14.68,37.47,5400
domains yahoo,27100,0.00,0,0,0.00,1000
domain name yahoo,6600,12.08,1,83.27,1,006.10,390
dc hair laser removal washington,880,0.00,0,0,0.00,36
law lemon wisconsin,1600,0.00,0,0,0.00,28
hair removal washington dc,1300,0.00,0,0,0.00,58
domain registration yahoo,4400,0.00,0,0,0.00,170
benchmark lending,4400,0.00,0,0,0.00,170
domain yahoo,60500,1.15,1,1.25,1.44,1900
yahoo web hosting,33100,0.00,0,0,0.00,1000
hair laser removal virginia,3600,0.00,0,0,0.00,58
peritoneal mesothelioma,5400,0.00,0,0,0.00,480
ca lemon law,8100,0.00,0,0,0.00,73
best buy gift card,49500,0.00,0,0,0.00,260
adverse credit remortgage,1000,0.00,0,0,0.00,210
mesothelioma information,2400,0.00,0,0,0.00,210
law lemon ohio,2900,0.00,0,0,0.00,28
att call conference,5400,0.00,0,0,0.00,210
insurance medical temporary,1900,0.00,0,0,0.00,140
illinois law lemon,2400,0.00,0,0,0.00,36
mesothelioma symptoms,9900,6.81,1,21.17,144.10,880
angeles drug los rehab,1900,0.00,0,0,0.00,28
personal injury solicitor,90500,11.53,1,22.22,256.05,18100
att go,301000,0.00,0,0,0.00,2400
accident car florida lawyer,2900,0.00,0,0,0.00,58
google affiliate,49500,0.00,0,0,0.00,2400
at t wireless,673000,0.00,0,0,0.00,74000
home equity loan,165000,1.20,1,10.97,13.16,4400
mcsa boot camp,320,0.00,0,0,0.00,28
anti spam appliance,1600,0.00,0,0,0.00,91
adverse remortgage,1300,0.00,0,0,0.00,320
chicago hair laser removal,2900,0.00,0,0,0.00,36
att conference,18100,0.00,0,0,0.00,590
at and t,277000000,0.00,0,0,0.00,20400000
laser hair removal maryland,1900,0.00,0,0,0.00,36
mesothelioma,246000,4.80,1,74.16,355.80,27100
buy gift card,201000,0.61,1,3.8,2.32,8100
mesotheloma,590,0.00,0,0,0.00,58
student loan consolidation program,1000,0.00,0,0,0.00,28
california law lemon,9900,0.00,0,0,0.00,91
event management security,8100,0.00,0,0,0.00,480
canada personals yahoo,590,0.00,0,0,0.00,22
orlando criminal attorney,3600,0.00,0,0,0.00,36
uk homeowner loans,590,0.00,0,0,0.00,260
vioxx lawsuit,2400,0.00,0,0,0.00,140
compare life assurance,22200,22.65,1,8.23,186.33,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,91
american singles,49500,0.00,0,0,0.00,5400
federal criminal defense attorney,2400,0.00,0,0,0.00,91
laser hair removal manhattan,1000,0.00,0,0,0.00,28
att prepaid wireless,6600,0.00,0,0,0.00,36
fortis health insurance temporary,140,0.00,0,0,0.00,0
miami personal injury lawyer,6600,0.00,0,0,0.00,140
hair removal chicago,4400,0.00,0,0,0.00,73
at and t cell phones,90500,0.00,0,0,0.00,8100
refinance with bad credit,27100,4.83,1,2.16,10.42,1000
malignant mesothelioma,6600,0.00,0,0,0.00,720
lease management software,1600,0.00,0,0,0.00,140
primary pulmonary hypertension,5400,0.00,0,0,0.00,480
miami personal injury attorney,5400,0.00,0,0,0.00,140
anti spam lotus notes,390,0.00,0,0,0.00,22
life insurance quotes,165000,31.91,1,97.72,3,118.31,22200
egg credit,12100,6.02,1,3.64,21.92,12100
anti spam exchange server,1000,0.00,0,0,0.00,73
lemon law,135000,0.00,0,0,0.00,2900
google adsense,1220000,0.00,0,0,0.00,74000
best consolidation loan student,1900,0.00,0,0,0.00,36
refinance with poor credit,4400,0.00,0,0,0.00,170
employee leasing,14800,0.00,0,0,0.00,480
student loan consolidation center,320,0.00,0,0,0.00,12
buyer mortgage note,1600,0.00,0,0,0.00,91
federal student loan consolidation,9900,0.00,0,0,0.00,91
symptoms of mesothelioma,9900,0.00,0,0,0.00,880
city hair laser new removal york,1300,0.00,0,0,0.00,46
att wireless com,4400,0.00,0,0,0.00,22
san diego dui lawyer,5400,0.00,0,0,0.00,320
indiana law lemon,1600,0.00,0,0,0.00,22
law lemon michigan,2400,0.00,0,0,0.00,16
angeles criminal defense los,8100,0.00,0,0,0.00,140
refinancing with poor credit,3600,0.00,0,0,0.00,170
action class lawsuit vioxx,590,0.00,0,0,0.00,46
term life assurance,165000,3.69,1,2.91,10.73,9900
e loan,90500,0.55,1,1.16,0.64,8100
celebrex lawyer,1600,0.00,0,0,0.00,46
vasectomy reversal,49500,2.44,1,43.01,104.96,8100
mortgage rates refinancing,22200,0.00,0,0,0.00,390
attorney law lemon,5400,0.00,0,0,0.00,58
consolidate student loans,49500,0.00,0,0,0.00,590
home equity loans,135000,3.27,1,19.89,65.06,6600
mesothilioma,720,0.00,0,0,0.00,73
new york personal injury lawyer,18100,0.00,0,0,0.00,320
home equity loan rates,22200,1.34,1,5.78,7.75,390
auto insurance quotes,201000,40.63,1,833.19,33,850.02,5400
georgia law lemon,2400,0.00,0,0,0.00,22
homeowner loans,14800,8.59,1,10.13,87.10,9900
equity loan rates,22200,1.16,1,0.98,1.13,480
administration lease software,590,0.00,0,0,0.00,58
egg credit card,12100,0.00,0,0,0.00,9900
student consolidation loans,135000,0.00,0,0,0.00,1900
microsoft anti spam,2400,0.00,0,0,0.00,170
mesothelioma prognosis,3600,10.48,1,1.56,16.30,390
second mortgages,49500,0.41,1,1.41,0.57,5400
auto century insurance,9900,0.00,0,0,0.00,58
employee florida leasing,1000,0.00,0,0,0.00,22
federal consolidation loan,22200,0.00,0,0,0.00,210
equity loan,201000,1.33,1,41.49,55.06,9900
personal injury attorney colorado,4400,0.00,0,0,0.00,91
accident lawyer michigan,2900,0.00,0,0,0.00,110
refinancing with bad credit,22200,0.00,0,0,0.00,880
home equity line of credit rates,9900,0.00,0,0,0.00,210
federal consolidation,27100,0.00,0,0,0.00,260
non profit debt consolidation,8100,0.00,0,0,0.00,260
pay per click affiliate,8100,0.00,0,0,0.00,720
city hair new removal york,1900,0.00,0,0,0.00,73
acid reflux disease diet,1300,0.00,0,0,0.00,91
refinance poor credit,4400,0.00,0,0,0.00,170
equity loans,165000,0.39,1,6.27,2.47,9900
student loan consolidate,49500,0.00,0,0,0.00,590
consolidate loans,74000,20.34,1,6.12,124.54,2400
secured loans,110000,8.12,1,58.02,470.98,40500
criminal lawyer new york,8100,0.00,0,0,0.00,73
affiliate per click,8100,0.00,0,0,0.00,720
chicago personal injury lawyer,9900,0.00,0,0,0.00,140
los angeles dui lawyer,8100,0.00,0,0,0.00,91
att prepaid,110000,0.00,0,0,0.00,720
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,91
critical illness insurance life,4400,138.62,1,1.29,178.17,2900
irs lawyer tax,2900,0.00,0,0,0.00,91
laser hair removal new york,12100,0.00,0,0,0.00,260
comcast high speed,14800,0.00,0,0,0.00,170
personal yahoo,22200,0.00,0,0,0.00,1000
san diego dui attorney,5400,0.00,0,0,0.00,320
michigan personal injury,6600,0.00,0,0,0.00,210
automobile law lemon,5400,0.68,1,1.13,0.77,110
cheap insurance life term,8100,9.26,1,3.74,34.61,590
home loans refinancing,14800,0.00,0,0,0.00,590
consolidate college loans,880,0.00,0,0,0.00,16
cheap life insurance,33100,36.39,1,94.67,3,445.37,5400
vioxx law suit,210,0.00,0,0,0.00,16
student loan refinance,12100,0.00,0,0,0.00,140
car hire alicante spain,5400,10.00,1,2.67,26.67,3600
tax attorney,135000,0.00,0,0,0.00,2400
refinancing my home,1900,0.00,0,0,0.00,91
criminal dallas lawyer,6600,0.00,0,0,0.00,140
line of credit home equity,110000,0.00,0,0,0.00,1900
litigation vioxx,1600,0.00,0,0,0.00,91
at and t phones,823000,0.00,0,0,0.00,40500
criminal defense attorney los angeles,6600,0.00,0,0,0.00,91
commodity online trading,6600,1.52,1,0.67,1.02,320
home equity rates,40500,0.00,0,0,0.00,720
adsense,4090000,14.85,1,5.06,75.15,246000
law lemon mass,1600,0.00,0,0,0.00,46
equity home,368000,2.04,1,24.01,48.92,18100
arizona law lemon,1600,0.00,0,0,0.00,22
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,8100
alicante car rental spain,5400,0.00,0,0,0.00,3600
attorney defense federal,3600,0.00,0,0,0.00,110
san diego criminal attorney,9900,0.00,0,0,0.00,480
injury lawyer new york,22200,0.00,0,0,0.00,480
attorney injury new personal york,18100,0.00,0,0,0.00,320
at and t mobile,16600000,0.00,0,0,0.00,2240000
pleural mesothelioma,8100,0.00,0,0,0.00,720
augmentation breast diego san,3600,0.00,0,0,0.00,28
home equity poor credit,2400,0.00,0,0,0.00,58
health insurance temporary,12100,0.00,0,0,0.00,720
compensation mesothelioma,2900,0.00,0,0,0.00,1600
21st century insurance,110000,0.00,0,0,0.00,390
cheap insurance medical,12100,0.00,0,0,0.00,2400
angeles criminal lawyer los,18100,0.00,0,0,0.00,260
low cost term life insurance,1600,0.00,0,0,0.00,110
home refinance loans,22200,0.00,0,0,0.00,880
eloan,27100,0.00,0,0,0.00,3600
life insurance quote,165000,11.77,1,84.1,989.63,22200
cheap life assurance,27100,28.67,1,2.25,64.49,5400
anti spam exchange,9900,0.00,0,0,0.00,880
credit equity home line,110000,0.00,0,0,0.00,1900
att go phone,246000,0.00,0,0,0.00,1300
dui florida lawyer,6600,0.00,0,0,0.00,91
hair removal new york,18100,0.00,0,0,0.00,390
merchant account international,2900,0.00,0,0,0.00,210
vioxx class action,1300,0.00,0,0,0.00,73
life insurance quote online,18100,0.00,0,0,0.00,2400
consolidation loan,450000,10.37,1,106.22,1,101.25,27100
equity line of credit,135000,0.55,1,3.53,1.94,2400
carolina law lemon north,2400,0.00,0,0,0.00,46
equity rates,60500,0.00,0,0,0.00,8100
direct home insurance line,27100,0.00,0,0,0.00,22200
