Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
solar power and home,110000,0.00,0,0,0.00,14800
developing mobile application,8100,0.00,0,0,0.00,480
sim card pay,33100,2.88,1,0.64,1.85,22200
solar for your home,27100,0.00,0,0,0.00,6600
notebook laptops,11100000,2.18,1,4.34,9.45,823000
notebooks and laptops,9140000,1.87,1,1.01,1.90,823000
notebooks & laptops,9140000,0.00,0,0,0.00,823000
notebooks and laptop,7480000,0.00,0,0,0.00,1000000
mobile phones mobile phone,7480000,0.00,0,0,0.00,1830000
laptop or notebook,7480000,0.00,0,0,0.00,823000
laptop and notebook,7480000,0.00,0,0,0.00,823000
is a notebook a laptop,7480000,0.00,0,0,0.00,823000
tv or lcd,6120000,0.00,0,0,0.00,550000
dress prom dress,4090000,0.00,0,0,0.00,673000
digital cameras digital cameras,4090000,0.00,0,0,0.00,550000
dress prom dresses,3350000,0.00,0,0,0.00,673000
digital camera digital cameras,3350000,0.65,1,52.85,34.23,550000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,74000
canon powershot,2240000,0.53,1,87.99,47.00,135000
canon canon powershot,2240000,0.60,1,2.87,1.72,135000
of the vanities,2240000,0.00,0,0,0.00,165000
lumix by panasonic,2240000,0.00,0,0,0.00,246000
camera with camcorder,1830000,0.00,0,0,0.00,246000
best phones,1830000,0.75,1,20.31,15.15,301000
kinect for xbox,1500000,1.61,1,7.61,12.25,165000
canon canon camera,1830000,0.00,0,0,0.00,165000
g shock g,1830000,0.00,0,0,0.00,135000
canon pixma,1830000,0.74,1,94.81,70.55,135000
panasonic dmc,1830000,0.63,1,21.92,13.90,135000
tv 32 in,1830000,0.00,0,0,0.00,201000
coolpix nikon,1830000,0.24,1,1.46,0.34,110000
nikon coolpix,1830000,0.59,1,162.58,96.28,110000
lumix dmc,1500000,0.25,1,2.52,0.63,110000
ixus i,1500000,0.00,0,0,0.00,135000
ink for cartridges,1500000,6.88,1,5.68,39.07,450000
ink cartridges for,1500000,0.00,0,0,0.00,450000
ink cartridges,1500000,3.43,1,734.12,"2,516.35",450000
hidden object,1500000,0.65,1,102.71,66.92,135000
cartridge and ink,1500000,0.83,1,1.03,0.85,368000
ink for cartridge,1500000,0.00,0,0,0.00,368000
ink & cartridge,1500000,0.00,0,0,0.00,368000
dr martens,1220000,0.44,1,642.99,280.71,246000
camcorders with camera,1220000,0.00,0,0,0.00,201000
camera and camcorders,1220000,0.00,0,0,0.00,201000
ink for print,1220000,0.00,0,0,0.00,301000
and mens clothing,1220000,0.00,0,0,0.00,368000
samsung phones,1220000,3.20,1,118.63,379.06,135000
fujifilm finepix,1220000,0.20,1,5.79,1.17,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,165000
canon lens lens,1220000,0.00,0,0,0.00,165000
hdmi cable hdmi,1220000,0.00,0,0,0.00,165000
a movie camera,1220000,0.00,0,0,0.00,110000
the movie camera,1220000,0.00,0,0,0.00,110000
toner and cartridges,1220000,0.00,0,0,0.00,368000
razors shavers,1220000,0.00,0,0,0.00,165000
the canon 5d,1220000,0.00,0,0,0.00,90500
shavers razors,1220000,0.00,0,0,0.00,165000
canon 5d,1220000,0.56,1,124.23,70.14,90500
dmc panasonic lumix,1220000,0.00,0,0,0.00,90500
the nikon d90,1000000,0.00,0,0,0.00,60500
clothing for cheap,1220000,0.00,0,0,0.00,301000
i station docking station,1000000,0.00,0,0,0.00,201000
pc notebook,1000000,2.24,1,150.58,336.65,74000
a wrinkle in,1000000,0.00,0,0,0.00,110000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,301000
canon is cameras,1220000,0.00,0,0,0.00,110000
canon cameras,1220000,0.45,1,96.68,43.44,110000
photos stock,1000000,0.00,0,0,0.00,90500
nikon camera,1000000,0.46,1,80.08,36.48,90500
phones and prices,1000000,0.00,0,0,0.00,33100
dvd to dvd recorder,1000000,0.00,0,0,0.00,165000
toner print cartridge,1000000,0.00,0,0,0.00,246000
hdmi to hdmi cables,1000000,0.54,1,6.31,3.38,135000
blu ray players,823000,0.56,1,384.27,216.03,135000
bluray players,823000,0.20,1,1.64,0.32,135000
lcd and hd,823000,0.00,0,0,0.00,110000
watch mens watch,823000,0.00,0,0,0.00,165000
hard disk drives external,823000,0.00,0,0,0.00,135000
cannon and camera,823000,0.00,0,0,0.00,74000
used it books,823000,0.00,0,0,0.00,74000
tv samsung led,823000,0.12,1,1.01,0.12,90500
led tv by samsung,823000,0.00,0,0,0.00,90500
printer ink for,823000,3.89,1,7.35,28.62,165000
printer with ink,823000,0.19,1,2.54,0.49,165000
printer and ink,823000,0.00,0,0,0.00,165000
dresses for kids,823000,1.08,1,43.04,46.36,201000
notebook samsung,823000,0.00,0,0,0.00,74000
powershot sx,823000,0.00,0,0,0.00,49500
wedding shoes shoes,823000,0.44,1,3.31,1.45,246000
the best laptops,823000,0.00,0,0,0.00,110000
shoes wedding,823000,0.65,1,122.69,79.23,246000
dresses maxi,823000,1.03,1,14.35,14.76,368000
laptop battery for,823000,0.00,0,0,0.00,110000
detector metal metal detector,823000,0.00,0,0,0.00,110000
phone pay as,823000,0.00,0,0,0.00,246000
watches for mens,823000,0.00,0,0,0.00,165000
kinect on xbox 360,673000,0.00,0,0,0.00,60500
kinect for xbox 360,673000,1.34,1,11.4,15.32,60500
security and camera,823000,0.00,0,0,0.00,60500
camera for security,823000,0.00,0,0,0.00,60500
lcd monitors,673000,0.60,1,12.77,7.72,49500
duvet and duvet covers,823000,0.00,0,0,0.00,246000
jon bon jovi dead,880,0.00,0,0,0.00,73
kardashian christmas card,22200,0.00,0,0,0.00,480
49ers,1500000,0.51,1,2.2,1.12,301000
steelers,2740000,0.00,0,0,0.00,49500
dark knight rises trailer,165000,0.00,0,0,0.00,18100
san francisco 49ers,201000,0.00,0,0,0.00,4400
ben roethlisberger,246000,0.00,0,0,0.00,4400
pittsburgh steelers,673000,0.00,0,0,0.00,9900
snooki,1500000,0.00,0,0,0.00,74000
clippers,2240000,3.32,1,37.09,123.17,301000
49ers news,27100,0.00,0,0,0.00,210
lakers,2240000,0.00,0,0,0.00,49500
james harrison,110000,0.00,0,0,0.00,5400
martial law,135000,0.00,0,0,0.00,12100
antonio brown,33100,0.00,0,0,0.00,880
gpa calculator,550000,0.00,0,0,0.00,4400
johnny knox,27100,0.00,0,0,0.00,720
yu darvish,18100,0.00,0,0,0.00,210
kobe bryant,1220000,0.00,0,0,0.00,22200
lil kim,823000,0.00,0,0,0.00,60500
justin bieber,45500000,0.50,1,2.96,1.49,2240000
shakira,16600000,0.52,1,55.39,28.79,246000
eminem,16600000,0.48,1,6.33,3.03,1000000
netflix,24900000,4.13,1,1836.42,"7,586.22",110000
youtube videos,30400000,0.39,1,380.43,150.05,673000
lady gaga,24900000,3.96,1,10.02,39.62,1500000
kesha,5000000,0.00,0,0,0.00,201000
nicki minaj,11100000,0.54,1,22.18,11.89,1000000
grooveshark,7480000,0.00,0,0,0.00,1000000
transformers 3,7480000,0.53,1,3.06,1.62,301000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,1.26,1,225.87,285.66,1830000
espn3,1500000,0.00,0,0,0.00,5400
fifa 11,7480000,0.50,1,10.06,5.07,1220000
randy moss,201000,0.00,0,0,0.00,2900
miami heat,1220000,0.00,0,0,0.00,22200
mourinho,1220000,0.00,0,0,0.00,74000
wayne rooney,673000,0.53,1,49.4,26.12,246000
cricket live score,3350000,0.51,1,0.72,0.36,74000
david villa,550000,0.00,0,0,0.00,33100
ipad,68000000,0.96,1,3076.45,"2,948.90",5000000
iphone 4,37200000,1.86,1,2847.43,"5,287.03",2740000
nokia 5530,2240000,0.15,1,1,0.15,14800
htc evo 4g,450000,0.62,1,3.53,2.19,6600
nokia n900,673000,0.34,1,8.07,2.76,33100
blackberry apps,1500000,5.11,1,1.69,8.63,246000
duracell mygrid,60500,0.00,0,0,0.00,2400
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,0.57,1,47.38,27.23,40500
pdanet,450000,0.50,1,1.38,0.69,8100
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.43,1,299.5,129.75,1220000
jimmy johns,1500000,0.00,0,0,0.00,2900
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,0.30,1.01,114.53,34.60,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.00,0,0,0.00,12100
applebees menu,201000,0.00,0,0,0.00,720
rachel ray,1220000,0.00,0,0,0.00,14800
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.50,1,12.8,6.44,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,2.44,1,4.26,10.41,60500
kew gardens,201000,1.40,1,7.79,10.93,110000
tour eiffel,823000,0.00,0,0,0.00,18100
oxford street,673000,1.70,1,1.71,2.91,450000
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,1000000
selena gomez,20400000,0.00,0,0,0.00,823000
kim kardashian,13600000,0.00,0,0,0.00,1000000
miley cyrus,11100000,0.00,0,0,0.00,550000
taylor lautner,2240000,0.00,0,0,0.00,135000
megan fox,6120000,0.51,1,1.4,0.71,368000
robert pattinson,5000000,0.50,1,9.38,4.74,301000
haiti,5000000,0.74,1,22.33,16.50,201000
besiktas,3350000,0.00,0,0,0.00,33100
chile,45500000,5.08,1,5.08,25.77,1000000
earthquake,13600000,0.67,1,27.93,18.70,1220000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.72,1,3.43,2.47,14800
oil spill,823000,0.60,1,8.83,5.32,74000
vancouver 2010,165000,0.00,0,0,0.00,6600
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,3.29,1,1.05,3.45,1300
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,1000
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.80,1,6.01,4.80,6600
hcg diet,1000000,0.43,1,31.36,13.57,14800
dr oz,2240000,0.00,0,0,0.00,8100
aspergers,1830000,0.77,1,200.83,155.06,201000
mcdonalds nutrition,368000,0.00,0,0,0.00,12100
vitamin d deficiency,301000,0.54,1,112.96,61.21,27100
appendicitis symptoms,165000,0.50,1,7.91,3.99,18100
cholera,823000,0.70,1,4.01,2.82,60500
nfp,673000,0.50,1,0.69,0.35,8100
vacina h1n1,9900,0.00,0,0,0.00,0
whooping cough,301000,0.50,1,9.73,4.89,14800
donate to haiti,6600,0.00,0,0,0.00,590
donate to pakistan,1600,0.00,0,0,0.00,260
text to donate,9900,0.32,1,1.95,0.62,2400
doctors without borders,201000,0.81,1,3.71,2.99,9900
download to donate,14800,0.00,0,0,0.00,320
red cross canada,33100,0.00,0,0,0.00,480
blood donation restrictions,4400,0.00,0,0,0.00,390
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,73
csl plasma,49500,0.00,0,0,0.00,140
swine flu,450000,0.85,1,27.06,22.96,246000
wamu,301000,0.00,0,0,0.00,3600
new moon,1220000,0.00,0,0,0.00,90500
mininova,823000,0.00,0,0,0.00,60500
susan boyle,673000,0.00,0,0,0.00,110000
slumdog millionaire,450000,0.00,0,0,0.00,27100
circuit city,450000,0.00,0,0,0.00,4400
myspace layouts,246000,0.00,0,0,0.00,9900
michael jackson,16600000,0.50,1,2.23,1.12,823000
national city bank,165000,0.00,0,0,0.00,3600
chatroulette,20400000,0.44,1,82.61,36.10,1220000
friv,55600000,0.00,0,0,0.00,3350000
myxer,673000,0.00,0,0,0.00,2400
twitter,151000000,2.51,1,1.59,3.99,13600000
gamezer,16600000,0.51,1,0.68,0.34,49500
facebook,3760000000,7.37,1,18.33,135.02,226000000
insurance,68000000,7.58,1,3735.22,"28,304.67",13600000
loans,20400000,8.47,1,3730.79,"31,587.58",3350000
mortgage,16600000,3.19,1,3256.41,"10,390.51",2740000
attorney,16600000,1.37,1,5.74,7.86,550000
credit,101000000,18.28,1,1890.73,"34,564.81",6120000
lawyer,13600000,1.33,1,171.52,227.83,1830000
donate,2740000,1.25,1,120.83,151.45,201000
degree,16600000,2.51,1,108.22,271.59,1500000
hosting,11100000,6.74,1,639.86,"4,315.42",823000
claim,7480000,3.23,1,1385.72,"4,474.97",1500000
conference call,450000,3.84,1,79.27,303.98,40500
trading,20400000,1.14,1.01,126.18,143.94,1830000
software,151000000,2.60,1,171.75,446.55,7480000
recovery,20400000,2.82,1,41.46,116.78,1830000
transfer,45500000,0.51,1,3.05,1.54,5000000
gas electricity,450000,8.66,1,173.15,"1,500.06",165000
classes,68000000,0.51,1,0.76,0.39,11100000
rehab,6120000,1.12,1,167.25,187.51,301000
treatment,37200000,0.89,1,29.82,26.42,4090000
cord blood,135000,3.63,1,17.14,62.22,5400
domains yahoo,33100,0.00,0,0,0.00,1000
domain name yahoo,6600,19.84,1,33.33,661.40,480
dc hair laser removal washington,1000,0.00,0,0,0.00,36
law lemon wisconsin,1600,0.00,0,0,0.00,36
hair removal washington dc,1600,0.00,0,0,0.00,73
domain registration yahoo,4400,0.00,0,0,0.00,210
benchmark lending,4400,0.00,0,0,0.00,170
domain yahoo,60500,0.00,0,0,0.00,2400
yahoo web hosting,33100,0.00,0,0,0.00,1300
hair laser removal virginia,4400,0.00,0,0,0.00,58
peritoneal mesothelioma,6600,2.94,1,1.61,4.73,480
ca lemon law,8100,0.00,0,0,0.00,91
best buy gift card,40500,0.00,0,0,0.00,260
adverse credit remortgage,1300,4.84,1,2.25,10.88,260
mesothelioma information,2900,0.00,0,0,0.00,260
law lemon ohio,2900,0.00,0,0,0.00,36
att call conference,6600,0.00,0,0,0.00,210
insurance medical temporary,1900,0.00,0,0,0.00,140
illinois law lemon,2400,0.00,0,0,0.00,36
mesothelioma symptoms,9900,6.17,1,55.59,342.83,880
angeles drug los rehab,2400,0.00,0,0,0.00,36
personal injury solicitor,110000,15.69,1,8.62,135.16,22200
att go,301000,0.00,0,0,0.00,2400
accident car florida lawyer,3600,0.00,0,0,0.00,73
google affiliate,49500,0.00,0,0,0.00,2900
at t wireless,823000,0.00,0,0,0.00,74000
home equity loan,201000,4.23,1,29.41,124.56,5400
mcsa boot camp,480,5.92,1,1.04,6.17,36
anti spam appliance,1900,0.00,0,0,0.00,110
adverse remortgage,1900,1.06,1,1.31,1.38,480
chicago hair laser removal,3600,0.00,0,0,0.00,46
att conference,22200,0.00,0,0,0.00,590
at and t,277000000,0.00,0,0,0.00,20400000
laser hair removal maryland,1900,0.00,0,0,0.00,46
mesothelioma,246000,2.05,1,209.67,430.08,27100
buy gift card,201000,0.20,1,1.19,0.24,8100
mesotheloma,590,0.00,0,0,0.00,58
student loan consolidation program,1000,0.00,0,0,0.00,36
california law lemon,12100,0.00,0,0,0.00,110
event management security,8100,0.62,1,1.23,0.76,590
canada personals yahoo,590,0.00,0,0,0.00,28
orlando criminal attorney,3600,0.00,0,0,0.00,36
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,170
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,110
american singles,49500,0.30,1,4.07,1.21,6600
federal criminal defense attorney,2900,0.00,0,0,0.00,110
laser hair removal manhattan,1300,0.00,0,0,0.00,46
att prepaid wireless,6600,0.00,0,0,0.00,36
fortis health insurance temporary,210,0.00,0,0,0.00,0
miami personal injury lawyer,6600,0.00,0,0,0.00,210
hair removal chicago,4400,0.00,0,0,0.00,91
at and t cell phones,110000,0.00,0,0,0.00,9900
refinance with bad credit,33100,0.00,0,0,0.00,1300
malignant mesothelioma,8100,0.00,0,0,0.00,720
lease management software,1900,25.78,1,1.02,26.31,170
primary pulmonary hypertension,6600,0.50,1,1.4,0.70,590
miami personal injury attorney,6600,0.00,0,0,0.00,170
anti spam lotus notes,480,0.00,0,0,0.00,28
life insurance quotes,201000,45.61,1,60.89,"2,777.65",27100
egg credit,14800,3.86,1,11.57,44.65,14800
anti spam exchange server,1000,0.00,0,0,0.00,73
lemon law,165000,0.00,0,0,0.00,3600
google adsense,1220000,15.40,1,1.22,18.84,74000
best consolidation loan student,1900,0.00,0,0,0.00,46
refinance with poor credit,5400,0.00,0,0,0.00,210
employee leasing,14800,0.00,0,0,0.00,590
student loan consolidation center,390,0.00,0,0,0.00,16
buyer mortgage note,1900,0.00,0,0,0.00,140
federal student loan consolidation,9900,0.00,0,0,0.00,110
symptoms of mesothelioma,9900,0.00,0,0,0.00,880
city hair laser new removal york,1600,0.00,0,0,0.00,58
att wireless com,4400,0.00,0,0,0.00,28
san diego dui lawyer,6600,0.00,0,0,0.00,320
indiana law lemon,1600,0.00,0,0,0.00,36
law lemon michigan,2400,0.00,0,0,0.00,28
angeles criminal defense los,9900,0.00,0,0,0.00,170
refinancing with poor credit,4400,0.00,0,0,0.00,210
action class lawsuit vioxx,590,0.00,0,0,0.00,46
term life assurance,201000,16.52,1,7.11,117.40,9900
e loan,90500,0.00,0,0,0.00,9900
celebrex lawyer,1300,0.00,0,0,0.00,46
vasectomy reversal,49500,2.08,1,32.1,66.87,9900
mortgage rates refinancing,22200,0.00,0,0,0.00,480
attorney law lemon,6600,0.00,0,0,0.00,73
consolidate student loans,60500,0.00,0,0,0.00,720
home equity loans,165000,3.40,1,11.7,39.83,8100
mesothilioma,720,0.00,0,0,0.00,91
new york personal injury lawyer,22200,0.00,0,0,0.00,390
home equity loan rates,27100,7.78,1,11.16,86.91,590
auto insurance quotes,201000,24.99,1,581.64,"14,536.80",6600
georgia law lemon,2900,0.00,0,0,0.00,28
homeowner loans,22200,10.33,1,10.94,113.02,9900
equity loan rates,27100,2.17,1,3.18,6.89,720
administration lease software,720,0.00,0,0,0.00,58
egg credit card,14800,5.53,1,2.95,16.33,12100
student consolidation loans,135000,0.00,0,0,0.00,2400
microsoft anti spam,2400,0.27,1,1.21,0.32,210
mesothelioma prognosis,3600,0.00,0,0,0.00,390
second mortgages,60500,1.61,1,6.79,10.93,6600
auto century insurance,9900,0.00,0,0,0.00,110
employee florida leasing,1000,0.00,0,0,0.00,22
federal consolidation loan,22200,0.00,0,0,0.00,260
equity loan,246000,2.29,1,36.57,83.85,9900
personal injury attorney colorado,6600,0.00,0,0,0.00,140
accident lawyer michigan,3600,0.00,0,0,0.00,140
refinancing with bad credit,27100,0.00,0,0,0.00,1000
home equity line of credit rates,12100,0.00,0,0,0.00,260
federal consolidation,27100,0.00,0,0,0.00,320
non profit debt consolidation,9900,0.00,0,0,0.00,390
pay per click affiliate,9900,24.29,1,2.18,53.02,880
city hair new removal york,2400,0.00,0,0,0.00,91
acid reflux disease diet,1300,0.00,0,0,0.00,91
refinance poor credit,5400,0.00,0,0,0.00,210
equity loans,201000,2.17,1,8.74,18.96,12100
student loan consolidate,60500,0.00,0,0,0.00,720
consolidate loans,74000,19.27,1,12.99,250.28,2900
secured loans,110000,8.72,1,115.88,"1,010.96",40500
criminal lawyer new york,9900,0.00,0,0,0.00,91
affiliate per click,9900,0.00,0,0,0.00,1000
chicago personal injury lawyer,12100,0.00,0,0,0.00,210
los angeles dui lawyer,9900,0.00,0,0,0.00,140
att prepaid,135000,0.00,0,0,0.00,720
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,110
critical illness insurance life,6600,0.00,0,0,0.00,3600
irs lawyer tax,3600,0.00,0,0,0.00,110
laser hair removal new york,14800,0.00,0,0,0.00,320
comcast high speed,14800,0.00,0,0,0.00,210
personal yahoo,27100,0.00,0,0,0.00,1300
san diego dui attorney,6600,0.00,0,0,0.00,320
michigan personal injury,8100,0.00,0,0,0.00,260
automobile law lemon,6600,0.00,0,0,0.00,110
cheap insurance life term,9900,0.00,0,0,0.00,720
home loans refinancing,22200,0.75,1,0.94,0.71,880
consolidate college loans,1000,0.00,0,0,0.00,28
cheap life insurance,33100,24.29,1,41,996.07,6600
vioxx law suit,260,0.00,0,0,0.00,22
student loan refinance,14800,0.00,0,0,0.00,210
car hire alicante spain,6600,13.30,1,6.03,80.19,4400
tax attorney,135000,2.09,1,4.25,8.86,2900
refinancing my home,1900,0.00,0,0,0.00,91
criminal dallas lawyer,8100,0.00,0,0,0.00,170
line of credit home equity,135000,0.00,0,0,0.00,2400
litigation vioxx,1600,0.00,0,0,0.00,91
at and t phones,823000,0.00,0,0,0.00,49500
criminal defense attorney los angeles,8100,0.00,0,0,0.00,110
commodity online trading,8100,6.38,1,8.84,56.41,390
home equity rates,49500,2.19,1,1.86,4.08,1000
adsense,4090000,142.72,1,16.64,"2,374.33",246000
law lemon mass,1900,0.00,0,0,0.00,58
equity home,450000,1.88,1,36.17,68.01,22200
arizona law lemon,1900,0.00,0,0,0.00,28
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.00,0,0,0.00,8100
alicante car rental spain,6600,0.28,1,0.83,0.24,4400
attorney defense federal,4400,0.00,0,0,0.00,140
san diego criminal attorney,9900,0.00,0,0,0.00,480
injury lawyer new york,27100,0.00,0,0,0.00,590
attorney injury new personal york,22200,0.00,0,0,0.00,320
at and t mobile,16600000,0.00,0,0,0.00,2240000
pleural mesothelioma,8100,0.00,0,0,0.00,720
augmentation breast diego san,4400,0.00,0,0,0.00,36
home equity poor credit,2900,0.00,0,0,0.00,91
health insurance temporary,12100,0.00,0,0,0.00,720
compensation mesothelioma,3600,0.00,0,0,0.00,1900
21st century insurance,110000,0.00,0,0,0.00,480
cheap insurance medical,14800,0.00,0,0,0.00,2900
angeles criminal lawyer los,22200,0.00,0,0,0.00,320
low cost term life insurance,1900,34.27,1,1.17,39.94,210
home refinance loans,33100,0.00,0,0,0.00,1300
eloan,27100,0.00,0,0,0.00,4400
life insurance quote,201000,14.47,1,41.46,600.10,27100
cheap life assurance,33100,0.00,0,0,0.00,6600
anti spam exchange,12100,6.94,1,1.13,7.87,880
credit equity home line,135000,0.00,0,0,0.00,2400
att go phone,246000,0.00,0,0,0.00,1300
dui florida lawyer,8100,0.00,0,0,0.00,110
hair removal new york,18100,0.00,0,0,0.00,480
merchant account international,3600,12.10,1,1.03,12.51,260
vioxx class action,1300,0.00,0,0,0.00,91
life insurance quote online,22200,0.00,0,0,0.00,2900
consolidation loan,450000,9.00,1,86.03,774.61,33100
equity line of credit,135000,0.25,1,1.51,0.38,2900
