Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
dress prom dresses,3350000,0.00,0,0,0.00,673000
digital camera digital cameras,3350000,0.65,1,53.98,34.83,550000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,74000
canon powershot,2240000,0.53,1,97.04,51.50,135000
canon canon powershot,2240000,1.09,1,2.65,2.89,135000
of the vanities,2240000,0.00,0,0,0.00,165000
lumix by panasonic,2240000,0.00,0,0,0.00,246000
camera with camcorder,1830000,0.00,0,0,0.00,246000
best phones,1830000,0.82,1,16.07,13.14,301000
kinect for xbox,1500000,1.33,1,9.71,12.88,165000
canon canon camera,1830000,0.00,0,0,0.00,165000
g shock g,1830000,0.00,0,0,0.00,135000
canon pixma,1830000,0.75,1,115.93,86.43,135000
panasonic dmc,1830000,0.53,1,24.8,13.19,135000
tv 32 in,1830000,0.00,0,0,0.00,201000
coolpix nikon,1830000,0.23,1,1.48,0.34,110000
nikon coolpix,1830000,0.58,1,162.22,94.18,110000
lumix dmc,1500000,0.25,1,2.56,0.63,110000
ixus i,1500000,0.00,0,0,0.00,135000
ink for cartridges,1500000,7.93,1,4.06,32.19,450000
ink cartridges for,1500000,0.00,0,0,0.00,450000
ink cartridges,1500000,4.61,1,745.36,"3,435.94",450000
hidden object,1500000,0.63,1,107.24,67.78,135000
cartridge and ink,1500000,0.81,1,1.06,0.86,368000
ink for cartridge,1500000,0.00,0,0,0.00,368000
ink & cartridge,1500000,0.00,0,0,0.00,368000
dr martens,1220000,0.41,1,655.06,268.52,246000
camcorders with camera,1220000,0.00,0,0,0.00,201000
camera and camcorders,1220000,0.00,0,0,0.00,201000
ink for print,1220000,0.00,0,0,0.00,301000
and mens clothing,1220000,0.00,0,0,0.00,368000
samsung phones,1220000,3.53,1,107.44,379.22,135000
fujifilm finepix,1220000,0.20,1,5.86,1.19,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,165000
canon lens lens,1220000,0.00,0,0,0.00,165000
hdmi cable hdmi,1220000,0.00,0,0,0.00,165000
a movie camera,1220000,0.00,0,0,0.00,110000
the movie camera,1220000,0.00,0,0,0.00,110000
toner and cartridges,1220000,0.00,0,0,0.00,368000
razors shavers,1220000,0.00,0,0,0.00,165000
the canon 5d,1220000,0.00,0,0,0.00,90500
shavers razors,1220000,0.00,0,0,0.00,165000
canon 5d,1220000,0.57,1,125.93,71.69,90500
dmc panasonic lumix,1220000,0.00,0,0,0.00,90500
the nikon d90,1000000,0.00,0,0,0.00,60500
clothing for cheap,1220000,0.00,0,0,0.00,301000
i station docking station,1000000,0.00,0,0,0.00,201000
pc notebook,1000000,2.35,1,155.33,365.65,74000
a wrinkle in,1000000,0.00,0,0,0.00,110000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,301000
canon is cameras,1220000,0.00,0,0,0.00,110000
canon cameras,1220000,0.41,1,88.59,36.23,110000
photos stock,1000000,0.00,0,0,0.00,90500
nikon camera,1000000,0.44,1,72.05,31.54,90500
phones and prices,1000000,0.00,0,0,0.00,33100
dvd to dvd recorder,1000000,0.00,0,0,0.00,165000
toner print cartridge,1000000,0.00,0,0,0.00,246000
hdmi to hdmi cables,1000000,0.46,1,13.01,5.98,135000
blu ray players,823000,0.57,1,388.08,222.78,135000
bluray players,823000,0.20,1,1.68,0.33,135000
lcd and hd,823000,0.00,0,0,0.00,110000
watch mens watch,823000,0.00,0,0,0.00,165000
hard disk drives external,823000,0.00,0,0,0.00,135000
cannon and camera,823000,0.00,0,0,0.00,74000
used it books,823000,0.00,0,0,0.00,74000
tv samsung led,823000,0.29,1,2.19,0.64,90500
led tv by samsung,823000,0.00,0,0,0.00,90500
printer ink for,823000,2.82,1,5.66,15.97,165000
printer with ink,823000,0.20,1,1.44,0.28,165000
printer and ink,823000,0.00,0,0,0.00,165000
dresses for kids,823000,1.02,1,42.1,42.88,201000
notebook samsung,823000,0.00,0,0,0.00,74000
powershot sx,823000,0.00,0,0,0.00,49500
wedding shoes shoes,823000,0.42,1,3.42,1.45,246000
the best laptops,823000,0.00,0,0,0.00,110000
shoes wedding,823000,0.65,1,124.29,80.25,246000
dresses maxi,823000,0.88,1,15.97,13.99,368000
laptop battery for,823000,0.00,0,0,0.00,110000
detector metal metal detector,823000,0.00,0,0,0.00,110000
phone pay as,823000,0.00,0,0,0.00,246000
watches for mens,823000,0.63,1,1.09,0.68,165000
kinect on xbox 360,673000,0.00,0,0,0.00,60500
kinect for xbox 360,673000,0.85,1,9.54,8.14,60500
security and camera,823000,0.00,0,0,0.00,60500
camera for security,823000,0.00,0,0,0.00,60500
lcd monitors,673000,0.56,1,14.19,7.98,49500
duvet and duvet covers,823000,0.00,0,0,0.00,246000
jon bon jovi dead,880,0.00,0,0,0.00,73
kardashian christmas card,22200,0.00,0,0,0.00,480
49ers,1500000,0.55,1,1.53,0.84,301000
steelers,2740000,0.00,0,0,0.00,49500
dark knight rises trailer,165000,0.00,0,0,0.00,18100
san francisco 49ers,201000,0.00,0,0,0.00,4400
ben roethlisberger,246000,0.00,0,0,0.00,4400
pittsburgh steelers,673000,0.00,0,0,0.00,9900
snooki,1500000,0.00,0,0,0.00,74000
clippers,2240000,2.58,1,34.35,88.54,301000
49ers news,27100,0.00,0,0,0.00,210
lakers,2240000,0.00,0,0,0.00,49500
james harrison,110000,0.00,0,0,0.00,5400
martial law,135000,0.00,0,0,0.00,12100
antonio brown,33100,0.00,0,0,0.00,880
gpa calculator,550000,0.00,0,0,0.00,4400
johnny knox,27100,0.00,0,0,0.00,720
yu darvish,18100,0.00,0,0,0.00,210
kobe bryant,1220000,0.00,0,0,0.00,22200
lil kim,823000,0.00,0,0,0.00,60500
justin bieber,45500000,1.41,1,4.58,6.44,2240000
shakira,16600000,0.52,1,55.64,28.91,246000
eminem,16600000,0.29,1,5.81,1.70,1000000
netflix,24900000,8.07,1,2688.8,"21,689.33",110000
youtube videos,30400000,0.40,1,330.74,132.67,673000
lady gaga,24900000,3.97,1,9.95,39.56,1500000
kesha,5000000,0.00,0,0,0.00,201000
nicki minaj,11100000,0.54,1,23.06,12.36,1000000
grooveshark,7480000,0.50,1,0.75,0.38,1000000
transformers 3,7480000,0.53,1,3.07,1.63,301000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.51,1,200.92,101.57,1830000
espn3,1500000,0.00,0,0,0.00,5400
fifa 11,7480000,0.50,1,10.87,5.47,1220000
randy moss,201000,0.00,0,0,0.00,2900
miami heat,1220000,0.00,0,0,0.00,22200
mourinho,1220000,0.00,0,0,0.00,74000
wayne rooney,673000,0.53,1,44.86,23.81,246000
cricket live score,3350000,0.51,1,1.44,0.73,74000
david villa,550000,0.00,0,0,0.00,33100
ipad,68000000,0.96,1,3049.74,"2,925.90",5000000
iphone 4,37200000,1.80,1,2744.19,"4,945.97",2740000
nokia 5530,2240000,0.20,1,1.03,0.21,14800
htc evo 4g,450000,0.47,1,2.95,1.38,6600
nokia n900,673000,0.30,1,11.8,3.59,33100
blackberry apps,1500000,5.11,1,1.7,8.66,246000
duracell mygrid,60500,0.00,0,0,0.00,2400
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,0.58,1,45.37,26.38,40500
pdanet,450000,0.50,1,0.67,0.34,8100
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.40,1,314.75,125.62,1220000
jimmy johns,1500000,0.00,0,0,0.00,2900
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,0.30,1,118.54,35.50,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.00,0,0,0.00,12100
applebees menu,201000,0.00,0,0,0.00,720
rachel ray,1220000,0.00,0,0,0.00,14800
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.50,1,14.32,7.21,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,1.96,1,5.66,11.13,60500
kew gardens,201000,1.26,1,9.22,11.65,110000
tour eiffel,823000,0.00,0,0,0.00,18100
oxford street,673000,1.69,1,1.73,2.92,450000
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,1000000
selena gomez,20400000,0.00,0,0,0.00,823000
kim kardashian,13600000,0.00,0,0,0.00,1000000
miley cyrus,11100000,0.00,0,0,0.00,550000
taylor lautner,2240000,0.00,0,0,0.00,135000
megan fox,6120000,0.51,1,2.79,1.41,368000
robert pattinson,5000000,0.51,1,9.37,4.73,301000
haiti,5000000,0.87,1,21.98,19.13,201000
besiktas,3350000,0.00,0,0,0.00,33100
chile,45500000,6.70,1,3.75,25.14,1000000
earthquake,13600000,0.64,1,34.1,21.84,1220000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.71,1,3.46,2.47,14800
oil spill,823000,0.54,1,6.15,3.31,74000
vancouver 2010,165000,0.00,0,0,0.00,6600
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,3.21,1,1.08,3.45,1300
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,1000
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.71,1,5.05,3.57,6600
hcg diet,1000000,0.43,1,30.65,13.29,14800
dr oz,2240000,0.00,0,0,0.00,8100
aspergers,1830000,0.75,1,192.56,144.45,201000
mcdonalds nutrition,368000,0.00,0,0,0.00,12100
vitamin d deficiency,301000,0.52,1,107.58,56.07,27100
appendicitis symptoms,165000,0.51,1,8.64,4.37,18100
cholera,823000,0.50,1,1.62,0.82,60500
nfp,673000,2.50,1,0.69,1.73,8100
vacina h1n1,9900,0.00,0,0,0.00,0
whooping cough,301000,0.50,1,11.15,5.61,14800
donate to haiti,6600,0.00,0,0,0.00,590
donate to pakistan,1600,0.00,0,0,0.00,260
text to donate,9900,0.28,1,1.06,0.30,2400
doctors without borders,201000,1.09,1,5.07,5.52,9900
download to donate,14800,0.00,0,0,0.00,320
red cross canada,33100,0.00,0,0,0.00,480
blood donation restrictions,4400,0.00,0,0,0.00,390
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,73
csl plasma,49500,0.00,0,0,0.00,140
swine flu,450000,0.78,1,21.06,16.50,246000
wamu,301000,0.00,0,0,0.00,3600
new moon,1220000,0.00,0,0,0.00,90500
mininova,823000,0.00,0,0,0.00,60500
susan boyle,673000,0.00,0,0,0.00,110000
slumdog millionaire,450000,0.00,0,0,0.00,27100
circuit city,450000,0.00,0,0,0.00,4400
myspace layouts,246000,0.00,0,0,0.00,9900
michael jackson,16600000,0.51,1,2.23,1.13,823000
national city bank,165000,0.00,0,0,0.00,3600
chatroulette,20400000,0.35,1,72.89,25.75,1220000
friv,55600000,0.00,0,0,0.00,3350000
myxer,673000,0.00,0,0,0.00,2400
twitter,151000000,2.50,1,1.58,3.97,13600000
gamezer,16600000,0.51,1,0.68,0.34,49500
facebook,3760000000,7.95,1,14.79,117.56,226000000
insurance,68000000,6.72,1,3778.16,"25,408.06",13600000
loans,20400000,8.25,1,4000.62,"33,018.23",3350000
mortgage,16600000,3.21,1,3544.18,"11,372.02",2740000
attorney,16600000,1.93,1,7.06,13.61,550000
credit,101000000,17.35,1,1931.88,"33,523.05",6120000
lawyer,13600000,1.16,1,165.78,192.06,1830000
donate,2740000,1.36,1,122.52,166.45,201000
degree,16600000,2.51,1,99.75,250.07,1500000
hosting,11100000,5.67,1,612.99,"3,475.64",823000
claim,7480000,3.28,1,1393.31,"4,573.78",1500000
conference call,450000,4.77,1,83.67,398.96,40500
trading,20400000,1.27,1.01,123.39,156.13,1830000
software,151000000,2.69,1,193.21,519.89,7480000
recovery,20400000,2.72,1,41.99,114.33,1830000
transfer,45500000,0.51,1,3.55,1.82,5000000
gas electricity,450000,8.67,1,165.42,"1,434.61",165000
classes,68000000,0.51,1,0.77,0.39,11100000
rehab,6120000,1.05,1,158.67,166.83,301000
treatment,37200000,0.89,1,29.94,26.52,4090000
cord blood,135000,2.50,1,12.6,31.50,5400
domains yahoo,33100,0.00,0,0,0.00,1000
domain name yahoo,6600,16.77,1,16.86,282.69,480
dc hair laser removal washington,1000,0.00,0,0,0.00,36
law lemon wisconsin,1600,0.00,0,0,0.00,36
hair removal washington dc,1600,0.00,0,0,0.00,73
domain registration yahoo,4400,0.00,0,0,0.00,210
benchmark lending,4400,0.00,0,0,0.00,170
domain yahoo,60500,0.00,0,0,0.00,2400
yahoo web hosting,33100,0.00,0,0,0.00,1300
hair laser removal virginia,4400,0.00,0,0,0.00,58
peritoneal mesothelioma,6600,2.95,1,1.61,4.74,480
ca lemon law,8100,0.00,0,0,0.00,91
best buy gift card,40500,0.00,0,0,0.00,260
adverse credit remortgage,1300,3.44,1,2.34,8.05,260
mesothelioma information,2900,0.00,0,0,0.00,260
law lemon ohio,2900,0.00,0,0,0.00,36
att call conference,6600,0.00,0,0,0.00,210
insurance medical temporary,1900,0.00,0,0,0.00,140
illinois law lemon,2400,0.00,0,0,0.00,36
mesothelioma symptoms,9900,6.71,1,54.32,364.63,880
angeles drug los rehab,2400,0.00,0,0,0.00,36
personal injury solicitor,110000,20.87,1,9.96,207.89,22200
att go,301000,0.00,0,0,0.00,2400
accident car florida lawyer,3600,0.00,0,0,0.00,73
google affiliate,49500,0.00,0,0,0.00,2900
at t wireless,823000,0.00,0,0,0.00,74000
home equity loan,201000,4.45,1,27.93,124.41,5400
mcsa boot camp,480,5.73,1,1.08,6.17,36
anti spam appliance,1900,0.00,0,0,0.00,110
adverse remortgage,1900,1.05,1,1.32,1.39,480
chicago hair laser removal,3600,0.00,0,0,0.00,46
att conference,22200,0.00,0,0,0.00,590
at and t,277000000,0.00,0,0,0.00,20400000
laser hair removal maryland,1900,0.00,0,0,0.00,46
mesothelioma,246000,2.22,1,228.58,507.88,27100
buy gift card,201000,0.00,0,0,0.00,8100
mesotheloma,590,0.00,0,0,0.00,58
student loan consolidation program,1000,0.00,0,0,0.00,36
california law lemon,12100,0.00,0,0,0.00,110
event management security,8100,0.61,1,1.25,0.76,590
canada personals yahoo,590,0.00,0,0,0.00,28
orlando criminal attorney,3600,0.00,0,0,0.00,36
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,170
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,110
american singles,49500,0.28,1,2.86,0.82,6600
federal criminal defense attorney,2900,0.00,0,0,0.00,110
laser hair removal manhattan,1300,0.00,0,0,0.00,46
att prepaid wireless,6600,0.00,0,0,0.00,36
fortis health insurance temporary,210,0.00,0,0,0.00,0
miami personal injury lawyer,6600,0.00,0,0,0.00,210
hair removal chicago,4400,0.00,0,0,0.00,91
at and t cell phones,110000,0.00,0,0,0.00,9900
refinance with bad credit,33100,7.03,1,1.14,8.01,1300
malignant mesothelioma,8100,0.00,0,0,0.00,720
lease management software,1900,11.93,1,2.27,27.10,170
primary pulmonary hypertension,6600,0.50,1,1.4,0.71,590
miami personal injury attorney,6600,0.00,0,0,0.00,170
anti spam lotus notes,480,0.00,0,0,0.00,28
life insurance quotes,201000,43.02,1,52.28,"2,249.18",27100
egg credit,14800,3.96,1,12.96,51.30,14800
anti spam exchange server,1000,0.00,0,0,0.00,73
lemon law,165000,0.00,0,0,0.00,3600
google adsense,1220000,15.41,1,1.23,18.88,74000
best consolidation loan student,1900,0.00,0,0,0.00,46
refinance with poor credit,5400,0.00,0,0,0.00,210
employee leasing,14800,0.00,0,0,0.00,590
student loan consolidation center,390,0.00,0,0,0.00,16
buyer mortgage note,1900,0.00,0,0,0.00,140
federal student loan consolidation,9900,0.00,0,0,0.00,110
symptoms of mesothelioma,9900,0.00,0,0,0.00,880
city hair laser new removal york,1600,0.00,0,0,0.00,58
att wireless com,4400,0.00,0,0,0.00,28
san diego dui lawyer,6600,0.00,0,0,0.00,320
indiana law lemon,1600,0.00,0,0,0.00,36
law lemon michigan,2400,0.00,0,0,0.00,28
angeles criminal defense los,9900,0.00,0,0,0.00,170
refinancing with poor credit,4400,0.00,0,0,0.00,210
action class lawsuit vioxx,590,0.00,0,0,0.00,46
term life assurance,201000,15.75,1,7.45,117.36,9900
e loan,90500,0.00,0,0,0.00,9900
celebrex lawyer,1300,0.00,0,0,0.00,46
vasectomy reversal,49500,3.21,1,35.06,112.67,9900
mortgage rates refinancing,22200,0.00,0,0,0.00,480
attorney law lemon,6600,0.00,0,0,0.00,73
consolidate student loans,60500,0.00,0,0,0.00,720
home equity loans,165000,3.14,1,13.11,41.14,8100
mesothilioma,720,0.00,0,0,0.00,91
new york personal injury lawyer,22200,0.00,0,0,0.00,390
home equity loan rates,27100,8.91,1,10.21,90.96,590
auto insurance quotes,201000,23.12,1,594.94,"13,756.28",6600
georgia law lemon,2900,0.00,0,0,0.00,28
homeowner loans,22200,7.39,1,11.27,83.35,9900
equity loan rates,27100,1.73,1,4.46,7.73,720
administration lease software,720,0.00,0,0,0.00,58
egg credit card,14800,10.72,1,1.33,14.31,12100
student consolidation loans,135000,0.00,0,0,0.00,2400
microsoft anti spam,2400,2.24,1,2.69,6.04,210
mesothelioma prognosis,3600,0.00,0,0,0.00,390
second mortgages,60500,2.12,1,4.71,9.99,6600
auto century insurance,9900,0.00,0,0,0.00,110
employee florida leasing,1000,0.00,0,0,0.00,22
federal consolidation loan,22200,0.00,0,0,0.00,260
equity loan,246000,2.07,1,33.95,70.15,9900
personal injury attorney colorado,6600,0.00,0,0,0.00,140
accident lawyer michigan,3600,0.00,0,0,0.00,140
refinancing with bad credit,27100,0.00,0,0,0.00,1000
home equity line of credit rates,12100,0.00,0,0,0.00,260
federal consolidation,27100,0.00,0,0,0.00,320
non profit debt consolidation,9900,0.00,0,0,0.00,390
pay per click affiliate,9900,23.70,1,2.24,53.06,880
city hair new removal york,2400,0.00,0,0,0.00,91
acid reflux disease diet,1300,0.00,0,0,0.00,91
refinance poor credit,5400,0.00,0,0,0.00,210
equity loans,201000,2.07,1,9.65,19.99,12100
student loan consolidate,60500,0.00,0,0,0.00,720
consolidate loans,74000,19.84,1,11.46,227.33,2900
secured loans,110000,9.21,1,111.34,"1,025.85",40500
criminal lawyer new york,9900,0.00,0,0,0.00,91
affiliate per click,9900,0.00,0,0,0.00,1000
chicago personal injury lawyer,12100,0.00,0,0,0.00,210
los angeles dui lawyer,9900,0.00,0,0,0.00,140
att prepaid,135000,0.00,0,0,0.00,720
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,110
critical illness insurance life,6600,27.36,1,1.3,35.60,3600
irs lawyer tax,3600,0.00,0,0,0.00,110
laser hair removal new york,14800,0.00,0,0,0.00,320
comcast high speed,14800,0.00,0,0,0.00,210
personal yahoo,27100,0.00,0,0,0.00,1300
san diego dui attorney,6600,0.00,0,0,0.00,320
michigan personal injury,8100,0.00,0,0,0.00,260
automobile law lemon,6600,0.17,1,1.17,0.20,110
cheap insurance life term,9900,0.00,0,0,0.00,720
home loans refinancing,22200,0.71,1,0.99,0.70,880
consolidate college loans,1000,0.00,0,0,0.00,28
cheap life insurance,33100,24.96,1,48.45,"1,209.23",6600
vioxx law suit,260,0.00,0,0,0.00,22
student loan refinance,14800,0.00,0,0,0.00,210
car hire alicante spain,6600,14.61,1,5.31,77.50,4400
tax attorney,135000,2.05,1,4.32,8.86,2900
refinancing my home,1900,0.00,0,0,0.00,91
criminal dallas lawyer,8100,0.00,0,0,0.00,170
line of credit home equity,135000,0.00,0,0,0.00,2400
litigation vioxx,1600,0.00,0,0,0.00,91
at and t phones,823000,0.00,0,0,0.00,49500
criminal defense attorney los angeles,8100,0.00,0,0,0.00,110
commodity online trading,8100,6.30,1,8.97,56.46,390
home equity rates,49500,3.01,1,1.2,3.63,1000
adsense,4090000,137.72,1,17.26,"2,377.08",246000
law lemon mass,1900,0.00,0,0,0.00,58
equity home,450000,1.58,1,36.29,57.51,22200
arizona law lemon,1900,0.00,0,0,0.00,28
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.00,0,0,0.00,8100
alicante car rental spain,6600,0.27,1,0.9,0.24,4400
attorney defense federal,4400,0.00,0,0,0.00,140
san diego criminal attorney,9900,0.00,0,0,0.00,480
injury lawyer new york,27100,0.00,0,0,0.00,590
attorney injury new personal york,22200,0.00,0,0,0.00,320
at and t mobile,16600000,0.00,0,0,0.00,2240000
pleural mesothelioma,8100,0.00,0,0,0.00,720
augmentation breast diego san,4400,0.00,0,0,0.00,36
home equity poor credit,2900,0.00,0,0,0.00,91
health insurance temporary,12100,0.00,0,0,0.00,720
compensation mesothelioma,3600,0.00,0,0,0.00,1900
21st century insurance,110000,0.00,0,0,0.00,480
cheap insurance medical,14800,0.00,0,0,0.00,2900
angeles criminal lawyer los,22200,0.00,0,0,0.00,320
low cost term life insurance,1900,23.73,1,1.2,28.40,210
home refinance loans,33100,0.00,0,0,0.00,1300
eloan,27100,0.00,0,0,0.00,4400
life insurance quote,201000,14.08,1,41.03,577.93,27100
cheap life assurance,33100,0.00,0,0,0.00,6600
anti spam exchange,12100,6.79,1,1.16,7.87,880
credit equity home line,135000,0.00,0,0,0.00,2400
att go phone,246000,0.00,0,0,0.00,1300
dui florida lawyer,8100,0.00,0,0,0.00,110
hair removal new york,18100,0.00,0,0,0.00,480
merchant account international,3600,11.68,1,1.07,12.51,260
vioxx class action,1300,0.00,0,0,0.00,91
life insurance quote online,22200,0.00,0,0,0.00,2900
consolidation loan,450000,9.63,1,94.96,914.24,33100
equity line of credit,135000,0.25,1,1.54,0.39,2900
