Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
kardashian christmas card,22200,0.00,0,0,0.00,480
49ers,1500000,0.59,1,1.82,1.06,301000
steelers,2740000,0.00,0,0,0.00,49500
dark knight rises trailer,165000,0.00,0,0,0.00,18100
san francisco 49ers,201000,0.00,0,0,0.00,4400
ben roethlisberger,246000,0.00,0,0,0.00,4400
pittsburgh steelers,673000,0.00,0,0,0.00,9900
snooki,1500000,0.00,0,0,0.00,74000
clippers,2240000,0.92,1,53.19,49.16,301000
49ers news,27100,0.20,1,1.14,0.23,210
lakers,2240000,0.00,0,0,0.00,49500
james harrison,110000,0.00,0,0,0.00,5400
martial law,135000,0.00,0,0,0.00,12100
antonio brown,33100,0.00,0,0,0.00,880
gpa calculator,550000,0.51,1,0.57,0.29,4400
johnny knox,27100,0.00,0,0,0.00,720
yu darvish,18100,0.00,0,0,0.00,210
kobe bryant,1220000,0.00,0,0,0.00,22200
lil kim,823000,0.00,0,0,0.00,60500
justin bieber,45500000,0.51,1,4.18,2.11,2240000
shakira,16600000,0.51,1,0.55,0.28,246000
eminem,16600000,0.67,1,3.23,2.16,1000000
netflix,24900000,13.97,1,6589.56,"92,087.43",110000
youtube videos,30400000,0.44,1,23.62,10.46,673000
lady gaga,24900000,2.51,1,3.07,7.68,1500000
kesha,5000000,0.00,0,0,0.00,201000
nicki minaj,11100000,0.50,1,1.7,0.85,1000000
grooveshark,7480000,0.51,1,3.27,1.65,1000000
transformers 3,7480000,0.51,1,0.7,0.35,301000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.51,1,160.78,82.27,1830000
espn3,1500000,0.00,0,0,0.00,5400
fifa 11,7480000,0.51,1,6.76,3.42,1220000
randy moss,201000,0.00,0,0,0.00,2900
miami heat,1220000,0.00,0,0,0.00,22200
mourinho,1220000,0.00,0,0,0.00,74000
wayne rooney,673000,0.57,1,63.83,36.22,246000
cricket live score,3350000,0.00,0,0,0.00,74000
david villa,550000,0.00,0,0,0.00,33100
ipad,68000000,0.88,1,2341.36,"2,067.17",5000000
iphone 4,37200000,1.82,1,1574.47,"2,862.20",2740000
nokia 5530,2240000,0.21,1,2.81,0.58,14800
htc evo 4g,450000,0.26,1,2.67,0.70,6600
nokia n900,673000,0.31,1,9.99,3.12,33100
blackberry apps,1500000,0.00,0,0,0.00,246000
duracell mygrid,60500,0.00,0,0,0.00,2400
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,0.48,1,33.58,15.99,40500
pdanet,450000,0.51,1,1.76,0.89,8100
masterchef,2740000,0.22,1,6.2,1.34,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.35,1,259.67,90.70,1220000
jimmy johns,1500000,0.00,0,0,0.00,2900
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,0.29,1,116.72,34.37,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.00,0,0,0.00,12100
applebees menu,201000,0.00,0,0,0.00,720
rachel ray,1220000,0.00,0,0,0.00,14800
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.68,1,7.07,4.79,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.51,1,3.98,2.01,60500
kew gardens,201000,0.51,1,8.4,4.25,110000
tour eiffel,823000,0.00,0,0,0.00,18100
oxford street,673000,0.00,0,0,0.00,450000
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,2.51,1,32.72,82.01,1000000
selena gomez,20400000,0.51,1,0.56,0.28,823000
kim kardashian,13600000,0.00,0,0,0.00,1000000
miley cyrus,11100000,0.00,0,0,0.00,550000
taylor lautner,2240000,0.00,0,0,0.00,135000
megan fox,6120000,0.51,1,1.16,0.59,368000
robert pattinson,5000000,0.51,1,2.24,1.13,301000
haiti,5000000,0.51,1,7.44,3.77,201000
besiktas,3350000,0.00,0,0,0.00,33100
chile,45500000,0.50,1,1.18,0.60,1000000
earthquake,13600000,0.68,1,34.61,23.39,1220000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.00,0,0,0.00,14800
oil spill,823000,0.51,1,4.23,2.14,74000
vancouver 2010,165000,0.00,0,0,0.00,6600
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,1300
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.51,1,1.09,0.55,1000
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.62,1,2.9,1.80,6600
hcg diet,1000000,0.46,1,62.57,28.72,14800
dr oz,2240000,0.00,0,0,0.00,8100
aspergers,1830000,0.89,1,136.84,121.24,201000
mcdonalds nutrition,368000,0.00,0,0,0.00,12100
vitamin d deficiency,301000,0.52,1,67.23,35.18,27100
appendicitis symptoms,165000,0.50,1,9.26,4.67,18100
cholera,823000,0.51,1,1.1,0.56,60500
nfp,673000,0.00,0,0,0.00,8100
vacina h1n1,9900,0.00,0,0,0.00,0
whooping cough,301000,0.51,1,2.52,1.27,14800
donate to haiti,6600,0.30,1,0.87,0.26,590
donate to pakistan,1600,0.00,0,0,0.00,260
text to donate,9900,2.34,1,2.68,6.28,2400
doctors without borders,201000,0.15,1,2.82,0.43,9900
download to donate,14800,0.00,0,0,0.00,320
red cross canada,33100,0.00,0,0,0.00,480
blood donation restrictions,4400,0.00,0,0,0.00,390
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,73
csl plasma,49500,0.00,0,0,0.00,140
swine flu,450000,0.52,1,11.69,6.11,246000
wamu,301000,0.00,0,0,0.00,3600
new moon,1220000,0.00,0,0,0.00,90500
mininova,823000,0.00,0,0,0.00,60500
susan boyle,673000,0.00,0,0,0.00,110000
slumdog millionaire,450000,0.00,0,0,0.00,27100
circuit city,450000,0.00,0,0,0.00,4400
myspace layouts,246000,0.00,0,0,0.00,9900
michael jackson,16600000,0.00,0,0,0.00,823000
national city bank,165000,0.00,0,0,0.00,3600
chatroulette,20400000,0.31,1,78.08,24.28,1220000
friv,55600000,0.20,1,1.19,0.24,3350000
myxer,673000,0.00,0,0,0.00,2400
twitter,151000000,2.50,1,7.12,17.82,13600000
gamezer,16600000,0.50,1,1.25,0.63,49500
facebook,3760000000,5.00,1,81.14,406.02,226000000
insurance,68000000,6.31,1,3494.91,"22,055.65",13600000
loans,20400000,8.17,1,3620.04,"29,574.02",3350000
mortgage,16600000,2.94,1,3636.24,"10,683.29",2740000
attorney,16600000,0.00,0,0,0.00,550000
credit,101000000,18.22,1,1687.89,"30,747.36",6120000
lawyer,13600000,1.26,1,109.63,138.52,1830000
donate,2740000,0.74,1,106.78,78.89,201000
degree,16600000,2.51,1,16.52,41.41,1500000
hosting,11100000,5.48,1,744.04,"4,077.78",823000
claim,7480000,3.35,1,1423.26,"4,768.14",1500000
conference call,450000,4.13,1,88.77,366.34,40500
trading,20400000,1.13,1,60.09,68.03,1830000
software,151000000,3.05,1,126.14,385.34,7480000
recovery,20400000,2.79,1,48.6,135.50,1830000
transfer,45500000,2.43,1,15.66,38.11,5000000
gas electricity,450000,8.36,1,279.47,"2,337.10",165000
classes,68000000,0.00,0,0,0.00,11100000
rehab,6120000,1.46,1,143.21,208.50,301000
treatment,37200000,0.87,1,29.33,25.41,4090000
cord blood,135000,1.42,1,26.31,37.26,5400
domains yahoo,33100,0.00,0,0,0.00,1000
domain name yahoo,6600,14.17,1,39.09,553.77,480
dc hair laser removal washington,1000,0.00,0,0,0.00,36
law lemon wisconsin,1600,0.00,0,0,0.00,36
hair removal washington dc,1600,0.00,0,0,0.00,73
domain registration yahoo,4400,0.00,0,0,0.00,210
benchmark lending,4400,0.00,0,0,0.00,170
domain yahoo,60500,0.29,1,1.05,0.31,2400
yahoo web hosting,33100,1.69,1.49,1.79,3.03,1300
hair laser removal virginia,4400,0.00,0,0,0.00,58
peritoneal mesothelioma,6600,0.00,0,0,0.00,480
ca lemon law,8100,0.00,0,0,0.00,91
best buy gift card,40500,0.00,0,0,0.00,260
adverse credit remortgage,1300,0.00,0,0,0.00,260
mesothelioma information,2900,0.00,0,0,0.00,260
law lemon ohio,2900,0.00,0,0,0.00,36
att call conference,6600,0.00,0,0,0.00,210
insurance medical temporary,1900,0.00,0,0,0.00,140
illinois law lemon,2400,0.00,0,0,0.00,36
mesothelioma symptoms,9900,7.68,1,32.41,248.95,880
angeles drug los rehab,2400,0.00,0,0,0.00,36
personal injury solicitor,110000,12.22,1,10.23,125.01,22200
att go,301000,0.00,0,0,0.00,2400
accident car florida lawyer,3600,0.00,0,0,0.00,73
google affiliate,49500,0.00,0,0,0.00,2900
at t wireless,823000,0.00,0,0,0.00,74000
home equity loan,201000,3.98,1,11.6,46.16,5400
mcsa boot camp,480,0.00,0,0,0.00,36
anti spam appliance,1900,0.00,0,0,0.00,110
adverse remortgage,1900,0.00,0,0,0.00,480
chicago hair laser removal,3600,0.00,0,0,0.00,46
att conference,22200,0.00,0,0,0.00,590
at and t,277000000,0.00,0,0,0.00,20400000
laser hair removal maryland,1900,0.00,0,0,0.00,46
mesothelioma,246000,1.41,1,146.04,205.58,27100
buy gift card,201000,0.00,0,0,0.00,8100
mesotheloma,590,0.00,0,0,0.00,58
student loan consolidation program,1000,0.00,0,0,0.00,36
california law lemon,12100,0.00,0,0,0.00,110
event management security,8100,0.00,0,0,0.00,590
canada personals yahoo,590,0.00,0,0,0.00,28
orlando criminal attorney,3600,0.00,0,0,0.00,36
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,170
compare life assurance,22200,17.55,1,2.18,38.21,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,110
american singles,49500,0.00,0,0,0.00,6600
federal criminal defense attorney,2900,0.00,0,0,0.00,110
laser hair removal manhattan,1300,0.00,0,0,0.00,46
att prepaid wireless,6600,0.00,0,0,0.00,36
fortis health insurance temporary,210,0.00,0,0,0.00,0
miami personal injury lawyer,6600,0.00,0,0,0.00,210
hair removal chicago,4400,0.00,0,0,0.00,91
at and t cell phones,110000,0.00,0,0,0.00,9900
refinance with bad credit,33100,13.61,1,0.98,13.36,1300
malignant mesothelioma,8100,0.00,0,0,0.00,720
lease management software,1900,0.00,0,0,0.00,170
primary pulmonary hypertension,6600,0.00,0,0,0.00,590
miami personal injury attorney,6600,0.00,0,0,0.00,170
anti spam lotus notes,480,0.00,0,0,0.00,28
life insurance quotes,201000,42.71,1,46.53,"1,987.33",27100
egg credit,14800,5.58,1,11.82,65.98,14800
anti spam exchange server,1000,0.00,0,0,0.00,73
lemon law,165000,0.00,0,0,0.00,3600
google adsense,1220000,19.14,1,0.69,13.23,74000
best consolidation loan student,1900,0.00,0,0,0.00,46
refinance with poor credit,5400,0.00,0,0,0.00,210
employee leasing,14800,0.00,0,0,0.00,590
student loan consolidation center,390,0.00,0,0,0.00,16
buyer mortgage note,1900,0.00,0,0,0.00,140
federal student loan consolidation,9900,0.00,0,0,0.00,110
symptoms of mesothelioma,9900,0.00,0,0,0.00,880
city hair laser new removal york,1600,0.00,0,0,0.00,58
att wireless com,4400,0.00,0,0,0.00,28
san diego dui lawyer,6600,0.00,0,0,0.00,320
indiana law lemon,1600,0.00,0,0,0.00,36
law lemon michigan,2400,0.00,0,0,0.00,28
angeles criminal defense los,9900,0.00,0,0,0.00,170
refinancing with poor credit,4400,0.00,0,0,0.00,210
action class lawsuit vioxx,590,0.00,0,0,0.00,46
term life assurance,201000,11.01,1,6.71,73.84,9900
e loan,90500,0.50,1,0.52,0.26,9900
celebrex lawyer,1300,0.00,0,0,0.00,46
vasectomy reversal,49500,3.16,1,36.18,114.24,9900
mortgage rates refinancing,22200,0.00,0,0,0.00,480
attorney law lemon,6600,0.00,0,0,0.00,73
consolidate student loans,60500,0.00,0,0,0.00,720
home equity loans,165000,1.17,1,9.22,10.76,8100
mesothilioma,720,0.00,0,0,0.00,91
new york personal injury lawyer,22200,0.00,0,0,0.00,390
home equity loan rates,27100,7.09,1,3.08,21.80,590
auto insurance quotes,201000,23.45,1,421.06,"9,874.37",6600
georgia law lemon,2900,0.00,0,0,0.00,28
homeowner loans,22200,9.54,1,12.06,115.07,9900
equity loan rates,27100,0.69,1,0.85,0.59,720
administration lease software,720,0.00,0,0,0.00,58
egg credit card,14800,1.26,1,5.09,6.43,12100
student consolidation loans,135000,0.00,0,0,0.00,2400
microsoft anti spam,2400,0.00,0,0,0.00,210
mesothelioma prognosis,3600,0.00,0,0,0.00,390
second mortgages,60500,1.71,1,3.86,6.60,6600
auto century insurance,9900,0.00,0,0,0.00,110
employee florida leasing,1000,0.00,0,0,0.00,22
federal consolidation loan,22200,0.00,0,0,0.00,260
equity loan,246000,0.90,1,7.51,6.73,9900
personal injury attorney colorado,6600,0.00,0,0,0.00,140
accident lawyer michigan,3600,0.00,0,0,0.00,140
refinancing with bad credit,27100,3.94,1,0.9,3.55,1000
home equity line of credit rates,12100,0.00,0,0,0.00,260
federal consolidation,27100,0.00,0,0,0.00,320
non profit debt consolidation,9900,0.00,0,0,0.00,390
pay per click affiliate,9900,31.74,1,0.88,28.08,880
city hair new removal york,2400,0.00,0,0,0.00,91
acid reflux disease diet,1300,0.00,0,0,0.00,91
refinance poor credit,5400,0.00,0,0,0.00,210
equity loans,201000,2.30,1,13.56,31.21,12100
student loan consolidate,60500,0.00,0,0,0.00,720
consolidate loans,74000,13.22,1,7.51,99.31,2900
secured loans,110000,8.79,1,88.76,779.95,40500
criminal lawyer new york,9900,0.00,0,0,0.00,91
affiliate per click,9900,0.00,0,0,0.00,1000
chicago personal injury lawyer,12100,0.00,0,0,0.00,210
los angeles dui lawyer,9900,0.00,0,0,0.00,140
att prepaid,135000,0.00,0,0,0.00,720
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,110
critical illness insurance life,6600,0.00,0,0,0.00,3600
irs lawyer tax,3600,0.00,0,0,0.00,110
laser hair removal new york,14800,0.00,0,0,0.00,320
comcast high speed,14800,0.00,0,0,0.00,210
personal yahoo,27100,0.00,0,0,0.00,1300
san diego dui attorney,6600,0.00,0,0,0.00,320
michigan personal injury,8100,0.00,0,0,0.00,260
automobile law lemon,6600,0.00,0,0,0.00,110
cheap insurance life term,9900,0.00,0,0,0.00,720
home loans refinancing,22200,0.00,0,0,0.00,880
consolidate college loans,1000,0.00,0,0,0.00,28
cheap life insurance,33100,34.80,1,44.9,"1,562.84",6600
vioxx law suit,260,0.00,0,0,0.00,22
student loan refinance,14800,0.00,0,0,0.00,210
car hire alicante spain,6600,12.09,1,5.58,67.52,4400
tax attorney,135000,0.00,0,0,0.00,2900
refinancing my home,1900,0.00,0,0,0.00,91
criminal dallas lawyer,8100,0.00,0,0,0.00,170
line of credit home equity,135000,0.00,0,0,0.00,2400
litigation vioxx,1600,0.00,0,0,0.00,91
at and t phones,823000,0.00,0,0,0.00,49500
criminal defense attorney los angeles,8100,0.00,0,0,0.00,110
commodity online trading,8100,13.02,1,2.89,37.65,390
home equity rates,49500,0.00,0,0,0.00,1000
adsense,4090000,30.86,1,10.89,335.91,246000
law lemon mass,1900,0.00,0,0,0.00,58
equity home,450000,3.83,1,44.34,169.83,22200
arizona law lemon,1900,0.00,0,0,0.00,28
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.00,0,0,0.00,8100
alicante car rental spain,6600,0.00,0,0,0.00,4400
attorney defense federal,4400,0.00,0,0,0.00,140
san diego criminal attorney,9900,0.00,0,0,0.00,480
injury lawyer new york,27100,0.00,0,0,0.00,590
attorney injury new personal york,22200,0.00,0,0,0.00,320
at and t mobile,16600000,0.00,0,0,0.00,2240000
pleural mesothelioma,8100,0.00,0,0,0.00,720
augmentation breast diego san,4400,0.00,0,0,0.00,36
home equity poor credit,2900,0.00,0,0,0.00,91
health insurance temporary,12100,0.00,0,0,0.00,720
compensation mesothelioma,3600,0.00,0,0,0.00,1900
21st century insurance,110000,0.00,0,0,0.00,480
cheap insurance medical,14800,0.00,0,0,0.00,2900
angeles criminal lawyer los,22200,0.00,0,0,0.00,320
low cost term life insurance,1900,0.00,0,0,0.00,210
home refinance loans,33100,0.00,0,0,0.00,1300
eloan,27100,0.40,1,1.07,0.43,4400
life insurance quote,201000,23.49,1,45.5,"1,068.90",27100
cheap life assurance,33100,50.73,1,1.69,85.70,6600
anti spam exchange,12100,3.94,1,2.05,8.10,880
credit equity home line,135000,0.00,0,0,0.00,2400
att go phone,246000,0.00,0,0,0.00,1300
dui florida lawyer,8100,0.00,0,0,0.00,110
hair removal new york,18100,0.00,0,0,0.00,480
merchant account international,3600,0.00,0,0,0.00,260
vioxx class action,1300,0.00,0,0,0.00,91
life insurance quote online,22200,21.70,1,1.89,40.98,2900
consolidation loan,450000,10.12,1,84.76,858.07,33100
equity line of credit,135000,0.59,1,1.23,0.73,2900
carolina law lemon north,2400,0.00,0,0,0.00,46
