Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
watches for mens,673000,1.31,1,0.91,1.19,135000
kinect on xbox 360,673000,0.00,0,0,0.00,49500
kinect for xbox 360,673000,0.26,1,4.88,1.29,49500
security and camera,673000,0.00,0,0,0.00,49500
camera for security,673000,0.00,0,0,0.00,49500
lcd monitors,673000,0.45,1,7.19,3.25,40500
duvet and duvet covers,673000,0.00,0,0,0.00,246000
jon bon jovi dead,40500,0.00,0,0,0.00,2900
kardashian christmas card,27100,0.00,0,0,0.00,720
49ers,1830000,0.00,0,0,0.00,301000
steelers,2240000,0.00,0,0,0.00,40500
dark knight rises trailer,301000,0.00,0,0,0.00,27100
san francisco 49ers,301000,0.00,0,0,0.00,5400
ben roethlisberger,201000,0.00,0,0,0.00,3600
pittsburgh steelers,550000,0.00,0,0,0.00,8100
snooki,1500000,0.00,0,0,0.00,74000
clippers,2240000,1.66,1,51.95,86.35,301000
49ers news,27100,0.00,0,0,0.00,210
lakers,2740000,0.00,0,0,0.00,49500
james harrison,110000,0.00,0,0,0.00,5400
martial law,165000,0.00,0,0,0.00,12100
antonio brown,33100,0.00,0,0,0.00,590
gpa calculator,550000,0.00,0,0,0.00,4400
johnny knox,40500,0.00,0,0,0.00,880
yu darvish,74000,0.00,0,0,0.00,480
kobe bryant,1500000,0.00,0,0,0.00,27100
lil kim,673000,0.51,1,0.92,0.46,49500
justin bieber,37200000,0.52,1,6.25,3.24,2240000
shakira,16600000,0.50,1,0.64,0.32,246000
eminem,13600000,0.00,0,0,0.00,1000000
netflix,30400000,5.08,1,7844.07,39,878.45,246000
youtube videos,30400000,0.27,1,44.87,12.09,673000
lady gaga,24900000,2.50,1,1.01,2.53,1500000
kesha,4090000,0.00,0,0,0.00,165000
nicki minaj,9140000,0.00,0,0,0.00,1000000
grooveshark,9140000,0.51,1,0.38,0.19,1000000
transformers 3,7480000,0.51,1,1.3,0.66,301000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.51,1,117.18,59.33,2240000
espn3,1500000,0.00,0,0,0.00,5400
fifa 11,6120000,0.34,1,24.75,8.40,823000
randy moss,165000,0.00,0,0,0.00,2400
miami heat,1220000,0.51,1,3.67,1.85,22200
mourinho,1220000,0.53,1,0.62,0.33,74000
wayne rooney,673000,0.51,1,59.58,30.50,246000
cricket live score,3350000,0.50,1,3.21,1.61,74000
david villa,550000,0.00,0,0,0.00,33100
ipad,55600000,0.69,1,1369.21,942.47,4090000
iphone 4,37200000,2.16,1,1458.76,3,155.74,2740000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,0.57,1,3.35,1.89,5400
nokia n900,673000,0.25,1,9.94,2.50,27100
blackberry apps,1220000,0.51,1,1.75,0.88,201000
duracell mygrid,12100,0.45,1,2.94,1.31,1600
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,0.50,1,36.66,18.21,40500
pdanet,450000,0.00,0,0,0.00,8100
masterchef,2740000,0.24,1,1.79,0.43,301000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.28,1,404,114.63,1000000
jimmy johns,1500000,0.00,0,0,0.00,2900
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,0.35,1,91.31,32.21,33100
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.00,0,0,0.00,12100
applebees menu,201000,0.00,0,0,0.00,720
rachel ray,1220000,0.00,0,0,0.00,12100
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.51,1,1.15,0.58,1830000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,0.51,1,1.47,0.74,60500
kew gardens,201000,0.57,1,17.92,10.15,110000
tour eiffel,823000,0.00,0,0,0.00,18100
oxford street,673000,0.00,0,0,0.00,450000
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,2.50,1,6.63,16.61,1000000
selena gomez,20400000,0.00,0,0,0.00,823000
kim kardashian,13600000,0.50,1,0.58,0.29,1000000
miley cyrus,11100000,0.00,0,0,0.00,450000
taylor lautner,2240000,0.00,0,0,0.00,135000
megan fox,6120000,0.50,1,0.58,0.29,368000
robert pattinson,4090000,0.50,1,1.77,0.89,301000
haiti,4090000,0.62,1,14.26,8.88,165000
besiktas,3350000,0.00,0,0,0.00,33100
chile,45500000,0.50,1,1.08,0.54,1000000
earthquake,13600000,0.88,1,30.15,26.62,1220000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.71,1,1.64,1.16,14800
oil spill,673000,0.58,1,6.32,3.64,60500
vancouver 2010,135000,0.00,0,0,0.00,5400
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,14800,1.35,1,2.87,3.87,1300
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,1000
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.96,1,4.89,4.68,6600
hcg diet,1000000,0.73,1,2.03,1.49,14800
dr oz,2240000,0.00,0,0,0.00,8100
aspergers,1830000,0.73,1,39.38,28.92,201000
mcdonalds nutrition,368000,0.59,1,83.56,49.48,12100
vitamin d deficiency,301000,0.65,1,36.7,23.87,33100
appendicitis symptoms,135000,0.51,1,12.1,6.12,18100
cholera,673000,0.55,1,2.14,1.18,49500
nfp,673000,0.00,0,0,0.00,8100
vacina h1n1,9900,0.00,0,0,0.00,-
whooping cough,301000,0.65,1,7.55,4.88,18100
donate to haiti,5400,0.84,1,1.83,1.54,480
donate to pakistan,1000,1.34,1,0.95,1.28,170
text to donate,9900,0.00,0,0,0.00,2400
doctors without borders,201000,0.20,1,6.27,1.26,9900
download to donate,12100,0.00,0,0,0.00,260
red cross canada,33100,0.00,0,0,0.00,480
blood donation restrictions,4400,0.00,0,0,0.00,320
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,73
csl plasma,49500,0.00,0,0,0.00,170
swine flu,246000,0.55,1,23.04,12.61,74000
wamu,246000,0.00,0,0,0.00,3600
new moon,1220000,0.85,1,3.88,3.31,90500
mininova,823000,0.00,0,0,0.00,60500
susan boyle,673000,0.00,0,0,0.00,90500
slumdog millionaire,450000,0.00,0,0,0.00,27100
circuit city,368000,0.00,0,0,0.00,4400
myspace layouts,201000,0.00,0,0,0.00,8100
michael jackson,13600000,0.50,1,33,16.55,823000
national city bank,165000,0.00,0,0,0.00,2400
chatroulette,20400000,0.26,1,114,29.38,1220000
friv,68000000,0.20,1,3.47,0.70,4090000
myxer,550000,0.00,0,0,0.00,2400
twitter,151000000,2.50,1,3.73,9.34,13600000
gamezer,16600000,0.00,0,0,0.00,40500
facebook,3760000000,5.01,1,2241.47,11,219.64,185000000
insurance,55600000,5.57,1,2775.14,15,449.91,13600000
loans,20400000,5.98,1,4709.48,28,179.88,3350000
mortgage,16600000,2.78,1,4380.28,12,189.94,2740000
attorney,16600000,0.00,0,0,0.00,450000
credit,101000000,16.41,1,1572.74,25,804.47,6120000
lawyer,13600000,1.56,1,93,144.87,1830000
donate,2740000,0.90,1,75.77,68.57,201000
degree,16600000,2.55,1,70.13,178.94,1500000
hosting,11100000,5.20,1,892.93,4,641.15,823000
claim,7480000,3.31,1,1184.91,3,926.39,1500000
conference call,450000,2.78,1,88.34,245.25,33100
trading,20400000,1.22,1.02,72.35,87.96,1830000
software,151000000,3.11,1,116.95,363.72,7480000
recovery,20400000,2.51,1,16.51,41.36,1830000
transfer,45500000,0.50,1,3.19,1.60,5000000
gas electricity,368000,9.98,1,153.24,1,528.57,135000
classes,68000000,0.00,0,0,0.00,11100000
rehab,6120000,1.43,1,129.47,185.07,301000
treatment,37200000,0.81,1,20.23,16.36,4090000
cord blood,135000,2.25,1,18.17,40.90,5400
domains yahoo,27100,0.00,0,0,0.00,1000
domain name yahoo,6600,11.60,1,63.79,739.81,390
dc hair laser removal washington,880,0.00,0,0,0.00,36
law lemon wisconsin,1600,0.00,0,0,0.00,28
hair removal washington dc,1300,0.00,0,0,0.00,58
domain registration yahoo,4400,0.00,0,0,0.00,170
benchmark lending,4400,0.00,0,0,0.00,170
domain yahoo,60500,1.12,1,1.1,1.23,1900
yahoo web hosting,33100,0.00,0,0,0.00,1000
hair laser removal virginia,3600,0.00,0,0,0.00,58
peritoneal mesothelioma,5400,0.00,0,0,0.00,480
ca lemon law,8100,0.00,0,0,0.00,73
best buy gift card,49500,0.00,0,0,0.00,260
adverse credit remortgage,1000,0.00,0,0,0.00,210
mesothelioma information,2400,0.00,0,0,0.00,210
law lemon ohio,2900,0.00,0,0,0.00,28
att call conference,5400,0.00,0,0,0.00,210
insurance medical temporary,1900,0.00,0,0,0.00,140
illinois law lemon,2400,0.00,0,0,0.00,36
mesothelioma symptoms,9900,4.94,1,22.98,113.43,880
angeles drug los rehab,1900,0.00,0,0,0.00,28
personal injury solicitor,90500,13.29,1,16.91,224.80,18100
att go,301000,0.00,0,0,0.00,2400
accident car florida lawyer,2900,0.00,0,0,0.00,58
google affiliate,49500,0.00,0,0,0.00,2400
at t wireless,673000,0.00,0,0,0.00,74000
home equity loan,165000,2.94,1,8.41,24.72,4400
mcsa boot camp,320,0.00,0,0,0.00,28
anti spam appliance,1600,0.00,0,0,0.00,91
adverse remortgage,1300,0.00,0,0,0.00,320
chicago hair laser removal,2900,0.00,0,0,0.00,36
att conference,18100,0.00,0,0,0.00,590
at and t,277000000,0.00,0,0,0.00,20400000
laser hair removal maryland,1900,0.00,0,0,0.00,36
mesothelioma,246000,3.65,1,118.59,432.72,27100
buy gift card,201000,4.74,1,6.52,30.91,8100
mesotheloma,590,0.00,0,0,0.00,58
student loan consolidation program,1000,0.00,0,0,0.00,28
california law lemon,9900,0.00,0,0,0.00,91
event management security,8100,0.00,0,0,0.00,480
canada personals yahoo,590,0.00,0,0,0.00,22
orlando criminal attorney,3600,0.00,0,0,0.00,36
uk homeowner loans,590,0.00,0,0,0.00,260
vioxx lawsuit,2400,0.00,0,0,0.00,140
compare life assurance,22200,12.52,1,4.99,62.49,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,91
american singles,49500,0.00,0,0,0.00,5400
federal criminal defense attorney,2400,0.00,0,0,0.00,91
laser hair removal manhattan,1000,0.00,0,0,0.00,28
att prepaid wireless,6600,0.00,0,0,0.00,36
fortis health insurance temporary,140,0.00,0,0,0.00,0
miami personal injury lawyer,6600,0.00,0,0,0.00,140
hair removal chicago,4400,0.00,0,0,0.00,73
at and t cell phones,90500,0.00,0,0,0.00,8100
refinance with bad credit,27100,4.71,1,1.9,8.96,1000
malignant mesothelioma,6600,0.00,0,0,0.00,720
lease management software,1600,0.00,0,0,0.00,140
primary pulmonary hypertension,5400,0.00,0,0,0.00,480
miami personal injury attorney,5400,0.00,0,0,0.00,140
anti spam lotus notes,390,0.00,0,0,0.00,22
life insurance quotes,165000,34.89,1,74.88,2,612.19,22200
egg credit,12100,4.55,1,4.28,19.47,12100
anti spam exchange server,1000,0.00,0,0,0.00,73
lemon law,135000,0.00,0,0,0.00,2900
google adsense,1220000,0.00,0,0,0.00,74000
best consolidation loan student,1900,0.00,0,0,0.00,36
refinance with poor credit,4400,0.00,0,0,0.00,170
employee leasing,14800,0.00,0,0,0.00,480
student loan consolidation center,320,0.00,0,0,0.00,12
buyer mortgage note,1600,0.00,0,0,0.00,91
federal student loan consolidation,9900,0.00,0,0,0.00,91
symptoms of mesothelioma,9900,0.00,0,0,0.00,880
city hair laser new removal york,1300,0.00,0,0,0.00,46
att wireless com,4400,0.00,0,0,0.00,22
san diego dui lawyer,5400,0.00,0,0,0.00,320
indiana law lemon,1600,0.00,0,0,0.00,22
law lemon michigan,2400,0.00,0,0,0.00,16
angeles criminal defense los,8100,0.00,0,0,0.00,140
refinancing with poor credit,3600,0.00,0,0,0.00,170
action class lawsuit vioxx,590,0.00,0,0,0.00,46
term life assurance,165000,36.14,1,4,144.62,9900
e loan,90500,0.54,1,1.01,0.55,8100
celebrex lawyer,1600,0.00,0,0,0.00,46
vasectomy reversal,49500,2.59,1,40.47,104.85,8100
mortgage rates refinancing,22200,0.00,0,0,0.00,390
attorney law lemon,5400,0.00,0,0,0.00,58
consolidate student loans,49500,0.00,0,0,0.00,590
home equity loans,135000,2.25,1,28.47,64.14,6600
mesothilioma,720,0.00,0,0,0.00,73
new york personal injury lawyer,18100,0.00,0,0,0.00,320
home equity loan rates,22200,1.32,1,5.07,6.67,390
auto insurance quotes,201000,37.96,1,880.15,33,410.15,5400
georgia law lemon,2400,0.00,0,0,0.00,22
homeowner loans,14800,8.58,1,11.21,96.19,9900
equity loan rates,22200,1.12,1,0.87,0.98,480
administration lease software,590,0.00,0,0,0.00,58
egg credit card,12100,0.00,0,0,0.00,9900
student consolidation loans,135000,0.00,0,0,0.00,1900
microsoft anti spam,2400,0.00,0,0,0.00,170
mesothelioma prognosis,3600,10.22,1,1.37,14.00,390
second mortgages,49500,1.23,1,2.56,3.14,5400
auto century insurance,9900,0.00,0,0,0.00,58
employee florida leasing,1000,0.00,0,0,0.00,22
federal consolidation loan,22200,0.00,0,0,0.00,210
equity loan,201000,1.41,1,54.17,76.23,9900
personal injury attorney colorado,4400,0.00,0,0,0.00,91
accident lawyer michigan,2900,0.00,0,0,0.00,110
refinancing with bad credit,22200,0.00,0,0,0.00,880
home equity line of credit rates,9900,0.00,0,0,0.00,210
federal consolidation,27100,0.00,0,0,0.00,260
non profit debt consolidation,8100,0.00,0,0,0.00,260
pay per click affiliate,8100,0.00,0,0,0.00,720
city hair new removal york,1900,0.00,0,0,0.00,73
acid reflux disease diet,1300,0.00,0,0,0.00,91
refinance poor credit,4400,0.00,0,0,0.00,170
equity loans,165000,0.38,1,5.52,2.12,9900
student loan consolidate,49500,0.00,0,0,0.00,590
consolidate loans,74000,16.72,1,7.81,130.52,2400
secured loans,110000,7.51,1,60.54,454.93,40500
criminal lawyer new york,8100,0.00,0,0,0.00,73
affiliate per click,8100,0.00,0,0,0.00,720
chicago personal injury lawyer,9900,0.00,0,0,0.00,140
los angeles dui lawyer,8100,0.00,0,0,0.00,91
att prepaid,110000,0.00,0,0,0.00,720
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,91
critical illness insurance life,4400,137.24,1,1.12,153.23,2900
irs lawyer tax,2900,0.00,0,0,0.00,91
laser hair removal new york,12100,0.00,0,0,0.00,260
comcast high speed,14800,0.00,0,0,0.00,170
personal yahoo,22200,0.00,0,0,0.00,1000
san diego dui attorney,5400,0.00,0,0,0.00,320
michigan personal injury,6600,0.00,0,0,0.00,210
automobile law lemon,5400,0.00,0,0,0.00,110
cheap insurance life term,8100,9.13,1,3.26,29.76,590
home loans refinancing,14800,0.00,0,0,0.00,590
consolidate college loans,880,0.00,0,0,0.00,16
cheap life insurance,33100,34.06,1,89.04,3,032.31,5400
vioxx law suit,210,0.00,0,0,0.00,16
student loan refinance,12100,0.00,0,0,0.00,140
car hire alicante spain,5400,14.89,1,3.95,58.85,3600
tax attorney,135000,0.00,0,0,0.00,2400
refinancing my home,1900,0.00,0,0,0.00,91
criminal dallas lawyer,6600,0.00,0,0,0.00,140
line of credit home equity,110000,0.00,0,0,0.00,1900
litigation vioxx,1600,0.00,0,0,0.00,91
at and t phones,823000,0.00,0,0,0.00,40500
criminal defense attorney los angeles,6600,0.00,0,0,0.00,91
commodity online trading,6600,1.65,1,2.79,4.60,320
home equity rates,40500,0.00,0,0,0.00,720
adsense,4090000,10.98,1,8.71,95.69,246000
law lemon mass,1600,0.00,0,0,0.00,46
equity home,368000,1.53,1,30.09,45.94,18100
arizona law lemon,1600,0.00,0,0,0.00,22
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,8100
alicante car rental spain,5400,0.00,0,0,0.00,3600
attorney defense federal,3600,0.00,0,0,0.00,110
san diego criminal attorney,9900,0.00,0,0,0.00,480
injury lawyer new york,22200,0.00,0,0,0.00,480
attorney injury new personal york,18100,0.00,0,0,0.00,320
at and t mobile,16600000,0.00,0,0,0.00,2240000
pleural mesothelioma,8100,0.00,0,0,0.00,720
augmentation breast diego san,3600,0.00,0,0,0.00,28
home equity poor credit,2400,0.00,0,0,0.00,58
health insurance temporary,12100,0.00,0,0,0.00,720
compensation mesothelioma,2900,0.00,0,0,0.00,1600
21st century insurance,110000,0.00,0,0,0.00,390
cheap insurance medical,12100,0.00,0,0,0.00,2400
angeles criminal lawyer los,18100,0.00,0,0,0.00,260
low cost term life insurance,1600,0.00,0,0,0.00,110
home refinance loans,22200,0.00,0,0,0.00,880
eloan,27100,0.00,0,0,0.00,3600
life insurance quote,165000,11.21,1,90.71,1,016.48,22200
cheap life assurance,27100,22.73,1,5.18,117.75,5400
anti spam exchange,9900,0.00,0,0,0.00,880
credit equity home line,110000,0.00,0,0,0.00,1900
att go phone,246000,0.00,0,0,0.00,1300
dui florida lawyer,6600,0.00,0,0,0.00,91
hair removal new york,18100,0.00,0,0,0.00,390
merchant account international,2900,0.00,0,0,0.00,210
vioxx class action,1300,0.00,0,0,0.00,73
life insurance quote online,18100,15.99,1,3.84,61.35,2400
consolidation loan,450000,8.50,1,120.04,1,020.89,27100
equity line of credit,135000,0.64,1,2.01,1.29,2400
carolina law lemon north,2400,0.00,0,0,0.00,46
equity rates,60500,0.00,0,0,0.00,8100
